tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,18/19,2,8081032,zufbsNufb,Finished,Sofapaka,SOF,138488,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,2,8081027,Wufbsavfb,Finished,Western Stima FC,WST,138500,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,2,8081022,DufbsYufb,Finished,Ulinzi Stars,ULS,138498,Kenya Commercial Bank,KCB,138478,3,3
Kenyan Premier League,18/19,2,8081030,PufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,18/19,3,8087014,zufbsDufb,Finished,Kenya Commercial Bank,KCB,138478,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,3,8087012,HufbsYufb,Finished,Mathare United,MAU,138482,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,3,8087015,avfbsexKb,Finished,Western Stima FC,WST,138500,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,18/19,3,8087009,IDFsNufb,Finished,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,18/19,3,8087013,Pufbsladc,Finished,Mulembe United,MUD,257511,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,3,8088577,WufbsFRid,Finished,Tusker,TUS,138496,Dandora Love,DLO,397130,3,3
Kenyan Premier League,18/19,3,8087016,BufbsnTid,Finished,Zoo F.C.,ZFC,397163,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,3,8087010,HvYbsIvYb,Finished,Nzoia United,NZO,246033,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,3,8087011,gLdbsfxKb,Canceled,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,18/19,3,8090323,gLdbsfxKb,Finished,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,18/19,4,8090394,DufbsWufb,Finished,Kenya Commercial Bank,KCB,138478,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,4,8090390,HufbsfxKb,Finished,Posta Rangers,PRA,213605,Mathare United,MAU,138482,1,1
Kenyan Premier League,18/19,4,8090392,zufbsavfb,Finished,Bandari FC,BAN,138474,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,4,8090391,BufbsFRid,Finished,Chemelil Sugar,CSU,138476,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,4,8090393,exKbsIvYb,Finished,Kakamega Homeboyz,KAH,213604,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,4,8090396,gLdbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,4,8090395,PufbsnTid,Finished,Sony Sugar,SSU,138490,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,4,8090389,IDFsladc,Finished,AFC Leopards SC,LDS,76433,Mulembe United,MUD,257511,0,0
Kenyan Premier League,18/19,4,8090388,NufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sofapaka,SOF,138488,2,2
Kenyan Premier League,18/19,5,8090399,HvYbsFRid,Finished,Dandora Love,DLO,397130,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,5,8090404,DufbsHufb,Finished,Mathare United,MAU,138482,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,18/19,5,8090400,YufbsIvYb,Finished,Nzoia United,NZO,246033,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,18/19,5,8090397,IDFsfxKb,Finished,Posta Rangers,PRA,213605,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,5,8090403,PufbsexKb,Finished,Sony Sugar,SSU,138490,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,18/19,5,8090398,Wufbsladc,Finished,Tusker,TUS,138496,Mulembe United,MUD,257511,2,2
Kenyan Premier League,18/19,5,8090401,Nufbsavfb,Finished,Western Stima FC,WST,138500,Sofapaka,SOF,138488,1,1
Kenyan Premier League,18/19,5,8090402,zufbsnTid,Finished,Zoo F.C.,ZFC,397163,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,5,8090405,gLdbsBufb,Finished,Gor Mahia FC,GOR,134306,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,6,8094732,NufbsWufb,Finished,Sofapaka,SOF,138488,Tusker,TUS,138496,2,2
Kenyan Premier League,18/19,6,8094727,ladcsFRid,Finished,Mulembe United,MUD,257511,Dandora Love,DLO,397130,1,1
Kenyan Premier League,18/19,6,8094734,DufbsHvYb,Finished,Kenya Commercial Bank,KCB,138478,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,6,8094728,zufbsPufb,Finished,Bandari FC,BAN,138474,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,18/19,6,8094730,Bufbsavfb,Finished,Chemelil Sugar,CSU,138476,Western Stima FC,WST,138500,0,0
Kenyan Premier League,18/19,6,8094729,gLdbsHufb,Finished,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,6,8094733,YufbsnTid,Finished,Ulinzi Stars,ULS,138498,Zoo F.C.,ZFC,397163,0,0
Kenyan Premier League,18/19,6,8094735,exKbsfxKb,Finished,Kakamega Homeboyz,KAH,213604,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,6,8094731,IDFsIvYb,Finished,AFC Leopards SC,LDS,76433,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,7,8095981,zufbsFRid,Finished,Dandora Love,DLO,397130,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,7,8095980,gLdbsIvYb,Canceled,Nzoia United,NZO,246033,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,18/19,7,8095986,HufbsWufb,Finished,Tusker,TUS,138496,Mathare United,MAU,138482,1,1
Kenyan Premier League,18/19,7,8095982,exKbsnTid,Finished,Kakamega Homeboyz,KAH,213604,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,7,8095984,IDFsDufb,Finished,AFC Leopards SC,LDS,76433,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,7,8095985,avfbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Western Stima FC,WST,138500,2,2
Kenyan Premier League,18/19,7,8095988,PufbsYufb,Finished,Sony Sugar,SSU,138490,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,7,8095987,Nufbsladc,Finished,Mulembe United,MUD,257511,Sofapaka,SOF,138488,1,1
Kenyan Premier League,18/19,7,8095983,BufbsfxKb,Finished,Posta Rangers,PRA,213605,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,18/19,7,8214970,gLdbsIvYb,Finished,Nzoia United,NZO,246033,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,8,8100453,gLdbsFRid,Finished,Gor Mahia FC,GOR,134306,Dandora Love,DLO,397130,4,4
Kenyan Premier League,18/19,8,8100456,zufbsfxKb,Finished,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,18/19,8,8100457,IDFsBufb,Finished,Chemelil Sugar,CSU,138476,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,18/19,8,8100465,HvYbsnTid,Finished,Zoo F.C.,ZFC,397163,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,8,8100452,Dufbsladc,Finished,Kenya Commercial Bank,KCB,138478,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,8,8100450,HufbsexKb,Finished,Mathare United,MAU,138482,Kakamega Homeboyz,KAH,213604,3,3
Kenyan Premier League,18/19,8,8100451,NufbsPufb,Finished,Sofapaka,SOF,138488,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,8,8100455,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,0,0
Kenyan Premier League,18/19,8,8100454,avfbsIvYb,Finished,Western Stima FC,WST,138500,Nzoia United,NZO,246033,2,2
Kenyan Premier League,18/19,9,8100464,YufbsFRid,Finished,Dandora Love,DLO,397130,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,9,8100461,IvYbsladc,Finished,Mulembe United,MUD,257511,Nzoia United,NZO,246033,0,0
Kenyan Premier League,18/19,9,8100459,NufbsfxKb,Finished,Posta Rangers,PRA,213605,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,9,8100466,BufbsWufb,Finished,Tusker,TUS,138496,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,9,8100458,Dufbsavfb,Finished,Western Stima FC,WST,138500,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,9,8100460,zufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,4,4
Kenyan Premier League,18/19,9,8100462,HufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,9,8100463,IDFsnTid,Finished,Zoo F.C.,ZFC,397163,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,18/19,9,8100468,gLdbsPufb,Finished,Gor Mahia FC,GOR,134306,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,18/19,10,8102030,NufbsnTid,Finished,Sofapaka,SOF,138488,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,18/19,10,8102031,Hufbsladc,Finished,Mathare United,MAU,138482,Mulembe United,MUD,257511,3,3
Kenyan Premier League,18/19,10,8102027,IvYbsFRid,Finished,Nzoia United,NZO,246033,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,10,8102028,PufbsfxKb,Finished,Sony Sugar,SSU,138490,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,18/19,10,8102038,YufbsexKb,Finished,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,10,8102033,gLdbsDufb,Finished,Kenya Commercial Bank,KCB,138478,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,10,8102032,IDFsavfb,Finished,AFC Leopards SC,LDS,76433,Western Stima FC,WST,138500,2,2
Kenyan Premier League,18/19,10,8102029,zufbsBufb,Finished,Chemelil Sugar,CSU,138476,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,10,8102034,WufbsHvYb,Finished,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,3,3
Kenyan Premier League,18/19,11,8102099,HufbsFRid,Finished,Dandora Love,DLO,397130,Mathare United,MAU,138482,2,2
Kenyan Premier League,18/19,11,8102094,WufbsfxKb,Finished,Posta Rangers,PRA,213605,Tusker,TUS,138496,0,0
Kenyan Premier League,18/19,11,8102098,BufbsYufb,Finished,Ulinzi Stars,ULS,138498,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,18/19,11,8102095,IDFszufb,Finished,Bandari FC,BAN,138474,AFC Leopards SC,LDS,76433,4,4
Kenyan Premier League,18/19,11,8102102,exKbsladc,Finished,Kakamega Homeboyz,KAH,213604,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,11,8102096,NufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,11,8102101,PufbsIvYb,Finished,Nzoia United,NZO,246033,Sony Sugar,SSU,138490,3,3
Kenyan Premier League,18/19,11,8102097,DufbsnTid,Finished,Zoo F.C.,ZFC,397163,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,18/19,11,8102100,gLdbsavfb,Finished,Gor Mahia FC,GOR,134306,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,12,8102109,IDFsFRid,Finished,AFC Leopards SC,LDS,76433,Dandora Love,DLO,397130,1,1
Kenyan Premier League,18/19,12,8102107,gLdbsladc,Finished,Mulembe United,MUD,257511,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,12,8102112,avfbsnTid,Finished,Western Stima FC,WST,138500,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,12,8102106,NufbsIvYb,Finished,Sofapaka,SOF,138488,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,12,8102104,BufbsexKb,Finished,Chemelil Sugar,CSU,138476,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,12,8102105,YufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Ulinzi Stars,ULS,138498,3,3
Kenyan Premier League,18/19,12,8102110,HufbsPufb,Finished,Sony Sugar,SSU,138490,Mathare United,MAU,138482,1,1
Kenyan Premier League,18/19,12,8102111,zufbsWufb,Finished,Tusker,TUS,138496,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,12,8102108,DufbsfxKb,Finished,Kenya Commercial Bank,KCB,138478,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,13,8102116,IDFsgLdb,Finished,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,18/19,13,8102120,WufbsnTid,Finished,Zoo F.C.,ZFC,397163,Tusker,TUS,138496,0,0
Kenyan Premier League,18/19,13,8102119,DufbsFRid,Finished,Dandora Love,DLO,397130,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,13,8102114,BufbsPufb,Finished,Sony Sugar,SSU,138490,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,18/19,13,8102117,Yufbsavfb,Finished,Ulinzi Stars,ULS,138498,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,13,8102115,zufbsladc,Finished,Bandari FC,BAN,138474,Mulembe United,MUD,257511,2,2
Kenyan Premier League,18/19,13,8102113,exKbsHvYb,Finished,Kakamega Homeboyz,KAH,213604,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,13,8102118,HufbsNufb,Finished,Mathare United,MAU,138482,Sofapaka,SOF,138488,1,1
Kenyan Premier League,18/19,13,8102121,fxKbsIvYb,Finished,Posta Rangers,PRA,213605,Nzoia United,NZO,246033,2,2
Kenyan Premier League,18/19,14,8102123,zufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,14,8102126,BufbsIvYb,Finished,Nzoia United,NZO,246033,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,18/19,14,8102127,WufbsexKb,Finished,Tusker,TUS,138496,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,14,8102122,DufbsPufb,Finished,Kenya Commercial Bank,KCB,138478,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,14,8102128,fxKbsladc,Finished,Mulembe United,MUD,257511,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,14,8102125,gLdbsNufb,Finished,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,14,8102130,avfbsFRid,Finished,Western Stima FC,WST,138500,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,14,8102129,HufbsnTid,Finished,Zoo F.C.,ZFC,397163,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,14,8102124,IDFsYufb,Finished,AFC Leopards SC,LDS,76433,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,15,8102133,YufbsfxKb,Finished,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,15,8102134,zufbsIvYb,Finished,Bandari FC,BAN,138474,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,15,8102135,BufbsDufb,Finished,Chemelil Sugar,CSU,138476,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,18/19,15,8102132,NufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sofapaka,SOF,138488,2,2
Kenyan Premier League,18/19,15,8102136,IDFsHufb,Finished,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,18/19,15,8102137,FRidsnTid,Finished,Dandora Love,DLO,397130,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,15,8102139,HvYbsladc,Finished,Mulembe United,MUD,257511,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,15,8102138,Pufbsavfb,Finished,Sony Sugar,SSU,138490,Western Stima FC,WST,138500,4,4
Kenyan Premier League,18/19,15,8102140,gLdbsWufb,Finished,Gor Mahia FC,GOR,134306,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,16,8102147,IDFsPufb,Finished,AFC Leopards SC,LDS,76433,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,16,8102148,zufbsHufb,Finished,Bandari FC,BAN,138474,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,16,8102153,exKbsFRid,Finished,Dandora Love,DLO,397130,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,16,8102152,BufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,16,8102150,WufbsIvYb,Finished,Nzoia United,NZO,246033,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,16,8102145,avfbsladc,Finished,Western Stima FC,WST,138500,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,16,8152611,DufbsNufb,Finished,Sofapaka,SOF,138488,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,18/19,16,8102149,fxKbsnTid,Finished,Zoo F.C.,ZFC,397163,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,18/19,16,8102151,gLdbsYufb,Canceled,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,18/19,16,8202505,gLdbsYufb,Finished,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,17,8102173,BufbsNufb,Finished,Chemelil Sugar,CSU,138476,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,17,8102175,fxKbsHvYb,Finished,Posta Rangers,PRA,213605,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,17,8102174,Hufbsavfb,Finished,Mathare United,MAU,138482,Western Stima FC,WST,138500,0,0
Kenyan Premier League,18/19,17,8102171,PufbsFRid,Finished,Sony Sugar,SSU,138490,Dandora Love,DLO,397130,1,1
Kenyan Premier League,18/19,17,8102177,IDFsWufb,Finished,Tusker,TUS,138496,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,18/19,17,8102176,DufbsIvYb,Finished,Kenya Commercial Bank,KCB,138478,Nzoia United,NZO,246033,2,2
Kenyan Premier League,18/19,17,8102179,ladcsnTid,Finished,Mulembe United,MUD,257511,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,17,8102178,zufbsYufb,Finished,Ulinzi Stars,ULS,138498,Bandari FC,BAN,138474,2,2
Kenyan Premier League,18/19,17,8102172,gLdbsexKb,Finished,Gor Mahia FC,GOR,134306,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,18/19,18,8102187,IDFsNufb,Finished,AFC Leopards SC,LDS,76433,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,18,8102186,HvYbsIvYb,Finished,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,18,8102183,Bufbsavfb,Finished,Western Stima FC,WST,138500,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,18/19,18,8102188,ladcsFRid,Finished,Dandora Love,DLO,397130,Mulembe United,MUD,257511,2,2
Kenyan Premier League,18/19,18,8102185,HufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Mathare United,MAU,138482,2,2
Kenyan Premier League,18/19,18,8102184,DufbsfxKb,Canceled,Posta Rangers,PRA,213605,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,18/19,18,8102180,zufbsPufb,Finished,Sony Sugar,SSU,138490,Bandari FC,BAN,138474,2,2
Kenyan Premier League,18/19,18,8102181,WufbsYufb,Finished,Tusker,TUS,138496,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,18,8170300,DufbsfxKb,Finished,Posta Rangers,PRA,213605,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,18,8171024,gLdbsnTid,Finished,Zoo F.C.,ZFC,397163,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,19,8102204,IvYbsnTid,Finished,Nzoia United,NZO,246033,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,19,8102198,NufbsFRid,Finished,Sofapaka,SOF,138488,Dandora Love,DLO,397130,3,3
Kenyan Premier League,18/19,19,8102196,zufbsexKb,Finished,Bandari FC,BAN,138474,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,18/19,19,8102200,IDFsladc,Finished,Mulembe United,MUD,257511,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,18/19,19,8102203,PufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,18/19,19,8102199,Dufbsavfb,Finished,Kenya Commercial Bank,KCB,138478,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,19,8102202,HufbsfxKb,Finished,Mathare United,MAU,138482,Posta Rangers,PRA,213605,3,3
Kenyan Premier League,18/19,19,8102197,BufbsWufb,Finished,Chemelil Sugar,CSU,138476,Tusker,TUS,138496,2,2
Kenyan Premier League,18/19,19,8102201,gLdbsHvYb,Finished,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,18/19,20,8102224,Wufbsavfb,Finished,Tusker,TUS,138496,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,20,8102263,zufbsFRid,Finished,Bandari FC,BAN,138474,Dandora Love,DLO,397130,3,3
Kenyan Premier League,18/19,20,8102207,YufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,20,8102262,gLdbsPufb,Finished,Sony Sugar,SSU,138490,Gor Mahia FC,GOR,134306,2,2
Kenyan Premier League,18/19,20,8102290,DufbsHufb,Finished,Kenya Commercial Bank,KCB,138478,Mathare United,MAU,138482,1,1
Kenyan Premier League,18/19,20,8102216,HvYbsnTid,Finished,Kariobangi Sharks,KAR,246032,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,20,8102231,Nufbsladc,Finished,Sofapaka,SOF,138488,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,20,8102277,fxKbsIvYb,Finished,Nzoia United,NZO,246033,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,20,8102250,IDFsBufb,Finished,AFC Leopards SC,LDS,76433,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,21,8102251,HufbsWufb,Finished,Mathare United,MAU,138482,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,21,8102232,gLdbszufb,Canceled,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,-,-
Kenyan Premier League,18/19,21,8102279,Dufbsladc,Finished,Mulembe United,MUD,257511,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,21,8102217,PufbsfxKb,Finished,Posta Rangers,PRA,213605,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,21,8102208,NufbsnTid,Finished,Zoo F.C.,ZFC,397163,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,21,8102291,BufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,21,8102265,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,21,8102258,IvYbsFRid,Finished,Dandora Love,DLO,397130,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,21,8102268,avfbsHvYb,Finished,Western Stima FC,WST,138500,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,21,8196594,gLdbszufb,Finished,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,22,8102266,zufbsHvYb,Finished,Bandari FC,BAN,138474,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,22,8102233,NufbsYufb,Finished,Sofapaka,SOF,138488,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,22,8102209,BufbsfxKb,Finished,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,22,8102292,gLdbsFRid,Canceled,Dandora Love,DLO,397130,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,18/19,22,8102267,HufbsPufb,Finished,Mathare United,MAU,138482,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,22,8102260,IDFsexKb,Finished,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,18/19,22,8102218,IvYbsladc,Finished,Nzoia United,NZO,246033,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,22,8102280,DufbsWufb,Finished,Tusker,TUS,138496,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,18/19,22,8198391,gLdbsFRid,Finished,Dandora Love,DLO,397130,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,22,8102225,avfbsnTid,Finished,Zoo F.C.,ZFC,397163,Western Stima FC,WST,138500,2,2
