tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,24/25,4,12654196,DufbsYufb,Notstarted,Kenya Commercial Bank,KCB,138478,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,4,12654200,Kzdcspqzc,Notstarted,Bidco United,BID,258735,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,4,12654197,fxKbsFhIc,Notstarted,Shabana FC,SHA,332880,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,4,12654201,gLdbsHufb,Notstarted,Gor Mahia FC,GOR,134306,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,4,12654202,zufbsNufb,Notstarted,Sofapaka,SOF,138488,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,4,12654203,IDFsLufb,Notstarted,AFC Leopards SC,LDS,76433,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,4,12654204,exKbsHvYb,Notstarted,Kakamega Homeboyz,KAH,213604,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,4,12654199,CYHcsKaBg,Notstarted,Muranga Seal,MUR,332427,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,4,12654205,WufbsDbzc,Notstarted,Administration Police,APO,310078,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,5,12654206,LufbsNufb,Notstarted,Nairobi City Stars FC,NCS,138486,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,5,12654210,zufbsCYHc,Notstarted,Bandari FC,BAN,138474,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,5,12654207,FhIcsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,5,12654208,YufbsDbzc,Notstarted,Ulinzi Stars,ULS,138498,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,5,12654211,gLdbsfxKb,Notstarted,Posta Rangers,PRA,213605,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,5,12654212,DufbsexKb,Notstarted,Kenya Commercial Bank,KCB,138478,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,5,12654213,IDFsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,5,12654214,Wufbspqzc,Notstarted,Tusker,TUS,138496,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,5,12654215,HufbsKzdc,Notstarted,Mathare United,MAU,138482,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,6,12654217,zufbspqzc,Notstarted,FC Talanta,TAL,310815,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,6,12654216,WufbsYufb,Notstarted,Tusker,TUS,138496,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,6,12654218,HvYbsKzdc,Notstarted,Bidco United,BID,258735,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,6,12654222,LufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,6,12654220,fxKbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,6,12654219,IDFsCYHc,Notstarted,Muranga Seal,MUR,332427,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,6,12654221,NufbsFhIc,Notstarted,Shabana FC,SHA,332880,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,6,12654223,HufbsDbzc,Notstarted,Administration Police,APO,310078,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,6,12654224,gLdbsDufb,Notstarted,Gor Mahia FC,GOR,134306,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,7,12654227,DufbsWufb,Notstarted,Kenya Commercial Bank,KCB,138478,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,7,12654226,Hufbspqzc,Notstarted,Mathare United,MAU,138482,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,7,12654225,YufbsfxKb,Notstarted,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,7,12654229,zufbsKzdc,Notstarted,Bandari FC,BAN,138474,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,7,12654228,HvYbsFhIc,Notstarted,Kariobangi Sharks,KAR,246032,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,7,12654230,gLdbsLufb,Notstarted,Nairobi City Stars FC,NCS,138486,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,7,12654232,IDFsKaBg,Notstarted,AFC Leopards SC,LDS,76433,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,7,12654231,exKbsCYHc,Notstarted,Muranga Seal,MUR,332427,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,7,12654233,NufbsDbzc,Notstarted,Sofapaka,SOF,138488,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,8,12654235,HvYbspqzc,Notstarted,FC Talanta,TAL,310815,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,8,12654234,NufbsexKb,Notstarted,Sofapaka,SOF,138488,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,8,12654236,LufbsFhIc,Notstarted,Shabana FC,SHA,332880,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,8,12654238,gLdbsCYHc,Notstarted,Gor Mahia FC,GOR,134306,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,8,12654237,zufbsWufb,Notstarted,Tusker,TUS,138496,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,8,12654239,DufbsHufb,Notstarted,Mathare United,MAU,138482,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,8,12654241,KzdcsKaBg,Notstarted,Bidco United,BID,258735,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,8,12654240,IDFsYufb,Notstarted,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,8,12654242,fxKbsDbzc,Notstarted,Administration Police,APO,310078,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,9,12654244,Dufbspqzc,Notstarted,Kenya Commercial Bank,KCB,138478,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,9,12654243,LufbsWufb,Notstarted,Nairobi City Stars FC,NCS,138486,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,9,12654245,CYHcsFhIc,Notstarted,Muranga Seal,MUR,332427,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,9,12654246,YufbsKzdc,Notstarted,Ulinzi Stars,ULS,138498,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,9,12654248,HvYbsDbzc,Notstarted,Kariobangi Sharks,KAR,246032,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,9,12654247,HufbsfxKb,Notstarted,Posta Rangers,PRA,213605,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,9,12654249,IDFsgLdb,Notstarted,AFC Leopards SC,LDS,76433,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,9,12654250,zufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,9,12654251,NufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,10,12654252,Yufbspqzc,Notstarted,FC Talanta,TAL,310815,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,10,12654253,HufbsLufb,Notstarted,Mathare United,MAU,138482,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,10,12654254,WufbsKaBg,Notstarted,Tusker,TUS,138496,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,10,12654256,zufbsHvYb,Notstarted,Bandari FC,BAN,138474,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,10,12654255,fxKbsKzdc,Notstarted,Bidco United,BID,258735,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,10,12654258,gLdbsexKb,Notstarted,Gor Mahia FC,GOR,134306,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,10,12654257,IDFsFhIc,Notstarted,Shabana FC,SHA,332880,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,10,12654259,NufbsCYHc,Notstarted,Sofapaka,SOF,138488,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,10,12654260,DufbsDbzc,Notstarted,Administration Police,APO,310078,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,11,12654261,NufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,11,12654262,fxKbspqzc,Notstarted,FC Talanta,TAL,310815,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,11,12654264,exKbsFhIc,Notstarted,Kakamega Homeboyz,KAH,213604,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,11,12654263,gLdbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,11,12654265,zufbsLufb,Notstarted,Nairobi City Stars FC,NCS,138486,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,11,12654266,DufbsKzdc,Notstarted,Kenya Commercial Bank,KCB,138478,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,11,12654267,WufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,11,12654268,HufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,11,12654269,IDFsDbzc,Notstarted,AFC Leopards SC,LDS,76433,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,12,12654270,fxKbsHvYb,Notstarted,Posta Rangers,PRA,213605,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,12,12654271,HufbsWufb,Notstarted,Tusker,TUS,138496,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,12,12654272,IDFsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,12,12654274,DbzcsKaBg,Notstarted,Administration Police,APO,310078,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,12,12654273,gLdbsKzdc,Notstarted,Gor Mahia FC,GOR,134306,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,12,12654275,NufbsYufb,Notstarted,Sofapaka,SOF,138488,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,12,12654276,zufbsDufb,Notstarted,Bandari FC,BAN,138474,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,12,12654277,pqzcsFhIc,Notstarted,Shabana FC,SHA,332880,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,12,12654278,LufbsCYHc,Notstarted,Nairobi City Stars FC,NCS,138486,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,13,12654281,DufbsNufb,Notstarted,Kenya Commercial Bank,KCB,138478,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,13,12654279,HufbsCYHc,Notstarted,Mathare United,MAU,138482,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,13,12654280,exKbsfxKb,Notstarted,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,13,12654282,IDFsWufb,Notstarted,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,13,12654284,pqzcsKaBg,Notstarted,FC Talanta,TAL,310815,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,13,12654283,zufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,13,12654286,KzdcsDbzc,Notstarted,Bidco United,BID,258735,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,13,12654285,LufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,13,12654287,gLdbsFhIc,Notstarted,Gor Mahia FC,GOR,134306,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,14,12654288,HvYbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,14,12654290,gLdbsDbzc,Notstarted,Administration Police,APO,310078,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,14,12654291,zufbsHufb,Notstarted,Bandari FC,BAN,138474,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,14,12654292,YufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,14,12654289,Lufbspqzc,Notstarted,Nairobi City Stars FC,NCS,138486,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,14,12654293,DufbsFhIc,Notstarted,Shabana FC,SHA,332880,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,14,12654294,WufbsKzdc,Notstarted,Tusker,TUS,138496,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,14,12654295,fxKbsCYHc,Notstarted,Muranga Seal,MUR,332427,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,14,12654296,IDFsNufb,Notstarted,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,15,12654298,DufbsKaBg,Notstarted,Kenya Commercial Bank,KCB,138478,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,15,12654297,WufbsfxKb,Notstarted,Posta Rangers,PRA,213605,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,15,12654299,HufbsFhIc,Notstarted,Mathare United,MAU,138482,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,15,12654301,exKbsDbzc,Notstarted,Administration Police,APO,310078,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,15,12654300,gLdbsHvYb,Notstarted,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,15,12654302,pqzcsCYHc,Notstarted,FC Talanta,TAL,310815,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,15,12654303,IDFszufb,Notstarted,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,15,12654304,LufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,15,12654305,NufbsKzdc,Notstarted,Bidco United,BID,258735,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,16,12654306,DufbsLufb,Notstarted,Nairobi City Stars FC,NCS,138486,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,16,12654307,NufbsfxKb,Notstarted,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,16,12654309,YufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,16,12654308,gLdbsWufb,Notstarted,Tusker,TUS,138496,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,16,12654313,IDFspqzc,Notstarted,AFC Leopards SC,LDS,76433,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,16,12654311,zufbsFhIc,Notstarted,Bandari FC,BAN,138474,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,16,12654310,exKbsKzdc,Notstarted,Kakamega Homeboyz,KAH,213604,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,16,12654312,HufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,16,12654314,DbzcsCYHc,Notstarted,Muranga Seal,MUR,332427,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,17,12654315,exKbspqzc,Notstarted,FC Talanta,TAL,310815,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,17,12654317,WufbsFhIc,Notstarted,Shabana FC,SHA,332880,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,17,12654316,YufbsKaBg,Notstarted,Ulinzi Stars,ULS,138498,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,17,12654318,IDFsDufb,Notstarted,Kenya Commercial Bank,KCB,138478,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,17,12654319,HufbsHvYb,Notstarted,Mathare United,MAU,138482,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,17,12654320,LufbsfxKb,Notstarted,Posta Rangers,PRA,213605,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,17,12654321,KzdcsCYHc,Notstarted,Bidco United,BID,258735,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,17,12654323,zufbsDbzc,Notstarted,Administration Police,APO,310078,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,17,12654322,gLdbsNufb,Notstarted,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,18,12654324,HvYbsKzdc,Notstarted,Kariobangi Sharks,KAR,246032,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,18,12654325,fxKbspqzc,Notstarted,Posta Rangers,PRA,213605,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,18,12654326,IDFsCYHc,Notstarted,AFC Leopards SC,LDS,76433,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,18,12654329,zufbsLufb,Notstarted,Bandari FC,BAN,138474,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,18,12654328,gLdbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,18,12654330,DbzcsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,18,12654327,WufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,18,12654332,DufbsHufb,Notstarted,Kenya Commercial Bank,KCB,138478,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,18,12654333,NufbsFhIc,Notstarted,Sofapaka,SOF,138488,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,19,12654334,NufbsDbzc,Notstarted,Administration Police,APO,310078,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,19,12654335,YufbsKzdc,Notstarted,Bidco United,BID,258735,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,19,12654337,gLdbsfxKb,Notstarted,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,19,12654336,zufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,19,12654338,Hufbspqzc,Notstarted,FC Talanta,TAL,310815,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,19,12654339,exKbsKaBg,Notstarted,Kakamega Homeboyz,KAH,213604,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,19,12654340,HvYbsFhIc,Notstarted,Shabana FC,SHA,332880,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,19,12654341,DufbsWufb,Notstarted,Tusker,TUS,138496,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,19,12654342,IDFsLufb,Notstarted,Nairobi City Stars FC,NCS,138486,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,20,12654344,LufbsKzdc,Notstarted,Bidco United,BID,258735,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,20,12654343,WufbsDbzc,Notstarted,Tusker,TUS,138496,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,20,12654345,zufbsNufb,Notstarted,Bandari FC,BAN,138474,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,20,12654346,DufbsCYHc,Notstarted,Kenya Commercial Bank,KCB,138478,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,20,12654347,gLdbsHufb,Notstarted,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,20,12654349,IDFsHvYb,Notstarted,AFC Leopards SC,LDS,76433,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,20,12654348,pqzcsKaBg,Notstarted,Mara Sugar FC,MAR,815035,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,20,12654350,fxKbsFhIc,Notstarted,Posta Rangers,PRA,213605,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,20,12654351,YufbsexKb,Notstarted,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,21,12654352,DufbsNufb,Notstarted,Sofapaka,SOF,138488,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,21,12654354,gLdbsWufb,Notstarted,Gor Mahia FC,GOR,134306,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,21,12654353,YufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,21,12654355,KzdcsDbzc,Notstarted,Administration Police,APO,310078,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,21,12654356,IDFsKaBg,Notstarted,Mara Sugar FC,MAR,815035,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,21,12654357,LufbsexKb,Notstarted,Nairobi City Stars FC,NCS,138486,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,21,12654358,zufbspqzc,Notstarted,Bandari FC,BAN,138474,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,21,12654359,fxKbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,21,12654360,HufbsFhIc,Notstarted,Shabana FC,SHA,332880,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,22,12656708,zufbsDufb,Notstarted,Kenya Commercial Bank,KCB,138478,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,22,12656705,fxKbsKaBg,Notstarted,Posta Rangers,PRA,213605,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,22,12656716,IDFsNufb,Notstarted,AFC Leopards SC,LDS,76433,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,22,12656720,Lufbspqzc,Notstarted,FC Talanta,TAL,310815,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,22,12656714,exKbsCYHc,Notstarted,Kakamega Homeboyz,KAH,213604,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,22,12656718,WufbsFhIc,Notstarted,Tusker,TUS,138496,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,22,12656711,YufbsHvYb,Notstarted,Ulinzi Stars,ULS,138498,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,22,12656722,gLdbsKzdc,Notstarted,Bidco United,BID,258735,Gor Mahia FC,GOR,134306,-,-
