tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,19/20,3,8267354,BufbsNufb,Finished,Sofapaka,SOF,138488,Chemelil Sugar,CSU,138476,4,4
Kenyan Premier League,19/20,3,8267362,zufbsPufb,Finished,Sony Sugar,SSU,138490,Bandari FC,BAN,138474,0,0
Kenyan Premier League,19/20,3,8267361,WufbsnTid,Finished,Zoo F.C.,ZFC,397163,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,3,8267318,gLdbsDufb,Finished,Gor Mahia FC,GOR,134306,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,19/20,4,8267316,NufbsWufb,Finished,Tusker,TUS,138496,Sofapaka,SOF,138488,3,3
Kenyan Premier League,19/20,4,8267320,avfbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Western Stima FC,WST,138500,1,1
Kenyan Premier League,19/20,4,8267323,PufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sony Sugar,SSU,138490,3,3
Kenyan Premier League,19/20,4,8267325,HufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Mathare United,MAU,138482,0,0
Kenyan Premier League,19/20,4,8267319,IDFsBufb,Finished,AFC Leopards SC,LDS,76433,Chemelil Sugar,CSU,138476,4,4
Kenyan Premier League,19/20,4,8267326,DufbsexKb,Finished,Kenya Commercial Bank,KCB,138478,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,19/20,4,8267313,OYccsnTid,Finished,Zoo F.C.,ZFC,397163,Muhoroni Youth FC,MUH,257439,0,0
Kenyan Premier League,19/20,4,8267321,gLdbsIvYb,Finished,Nzoia United,NZO,246033,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,19/20,4,8267317,zufbsfxKb,Finished,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,19/20,5,8267309,IDFsPufb,Canceled,Sony Sugar,SSU,138490,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,19/20,5,8267311,BufbsHvYb,Finished,Chemelil Sugar,CSU,138476,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,19/20,5,8267314,Yufbsavfb,Finished,Western Stima FC,WST,138500,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,19/20,5,8267310,DufbsIvYb,Finished,Kenya Commercial Bank,KCB,138478,Nzoia United,NZO,246033,1,1
Kenyan Premier League,19/20,5,8267312,HufbsOYcc,Finished,Mathare United,MAU,138482,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,19/20,5,8267337,WufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,5,8267340,gLdbsnTid,Finished,Gor Mahia FC,GOR,134306,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,19/20,5,8267339,zufbsNufb,Finished,Sofapaka,SOF,138488,Bandari FC,BAN,138474,2,2
Kenyan Premier League,19/20,5,8267315,fxKbsnwCc,Finished,Posta Rangers,PRA,213605,Kisumu All Stars FC,KAS,318563,3,3
Kenyan Premier League,19/20,6,8267333,PufbsWufb,Canceled,Tusker,TUS,138496,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,6,8267341,exKbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,19/20,6,8267332,zufbsBufb,Finished,Bandari FC,BAN,138474,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,19/20,6,8267336,HufbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Mathare United,MAU,138482,1,1
Kenyan Premier League,19/20,6,8267335,NufbsIvYb,Finished,Nzoia United,NZO,246033,Sofapaka,SOF,138488,2,2
Kenyan Premier League,19/20,6,8267330,DufbsYufb,Finished,Ulinzi Stars,ULS,138498,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,19/20,6,8267331,fxKbsnTid,Finished,Zoo F.C.,ZFC,397163,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,19/20,6,8267334,IDFsavfb,Finished,AFC Leopards SC,LDS,76433,Western Stima FC,WST,138500,1,1
Kenyan Premier League,19/20,6,8267327,gLdbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,19/20,7,8267328,PufbsnwCc,Finished,Sony Sugar,SSU,138490,Kisumu All Stars FC,KAS,318563,1,1
Kenyan Premier League,19/20,7,8267324,BufbsexKb,Finished,Chemelil Sugar,CSU,138476,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,19/20,7,8267322,DufbsnTid,Finished,Kenya Commercial Bank,KCB,138478,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,19/20,7,8267329,HvYbsIvYb,Finished,Nzoia United,NZO,246033,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,19/20,7,8267356,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,7,8267353,zufbsavfb,Canceled,Western Stima FC,WST,138500,Bandari FC,BAN,138474,-,-
Kenyan Premier League,19/20,7,8267355,fxKbsOYcc,Finished,Posta Rangers,PRA,213605,Muhoroni Youth FC,MUH,257439,0,0
Kenyan Premier League,19/20,7,8267351,gLdbsHufb,Canceled,Gor Mahia FC,GOR,134306,Mathare United,MAU,138482,-,-
Kenyan Premier League,19/20,7,8267352,IDFsNufb,Finished,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,19/20,7,8479841,gLdbsHufb,Finished,Gor Mahia FC,GOR,134306,Mathare United,MAU,138482,0,0
Kenyan Premier League,19/20,7,8479842,zufbsavfb,Finished,Western Stima FC,WST,138500,Bandari FC,BAN,138474,3,3
Kenyan Premier League,19/20,8,8267344,HufbsfxKb,Finished,Mathare United,MAU,138482,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,19/20,8,8267343,PufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Sony Sugar,SSU,138490,4,4
Kenyan Premier League,19/20,8,8267348,WufbsIvYb,Finished,Tusker,TUS,138496,Nzoia United,NZO,246033,3,3
Kenyan Premier League,19/20,8,8267350,zufbsDufb,Canceled,Bandari FC,BAN,138474,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,19/20,8,8267357,BufbsnwCc,Finished,Chemelil Sugar,CSU,138476,Kisumu All Stars FC,KAS,318563,1,1
Kenyan Premier League,19/20,8,8267349,gLdbsavfb,Canceled,Western Stima FC,WST,138500,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,19/20,8,8267338,IDFsYufb,Finished,AFC Leopards SC,LDS,76433,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,19/20,8,8267347,NufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sofapaka,SOF,138488,2,2
Kenyan Premier League,19/20,8,8267346,HvYbsnTid,Finished,Kariobangi Sharks,KAR,246032,Zoo F.C.,ZFC,397163,0,0
Kenyan Premier League,19/20,8,8520026,zufbsDufb,Finished,Bandari FC,BAN,138474,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,19/20,8,8520027,gLdbsavfb,Finished,Western Stima FC,WST,138500,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,19/20,9,8267342,BufbsfxKb,Finished,Posta Rangers,PRA,213605,Chemelil Sugar,CSU,138476,3,3
Kenyan Premier League,19/20,9,8267368,DufbsWufb,Finished,Kenya Commercial Bank,KCB,138478,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,9,8267371,HvYbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,19/20,9,8267370,HufbsPufb,Finished,Sony Sugar,SSU,138490,Mathare United,MAU,138482,2,2
Kenyan Premier League,19/20,9,8267365,IDFsgLdb,Finished,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,4,4
Kenyan Premier League,19/20,9,8267363,avfbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Western Stima FC,WST,138500,2,2
Kenyan Premier League,19/20,9,8267345,NufbsOYcc,Finished,Sofapaka,SOF,138488,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,19/20,9,8267369,zufbsYufb,Finished,Ulinzi Stars,ULS,138498,Bandari FC,BAN,138474,1,1
Kenyan Premier League,19/20,9,8267366,IvYbsnTid,Finished,Zoo F.C.,ZFC,397163,Nzoia United,NZO,246033,2,2
Kenyan Premier League,19/20,10,8267407,BufbsDufb,Canceled,Kenya Commercial Bank,KCB,138478,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,19/20,10,8267401,OYccsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,19/20,10,8267406,HufbsNufb,Finished,Mathare United,MAU,138482,Sofapaka,SOF,138488,0,0
Kenyan Premier League,19/20,10,8267400,fxKbsIvYb,Finished,Nzoia United,NZO,246033,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,19/20,10,8267403,PufbsnTid,Canceled,Zoo F.C.,ZFC,397163,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,10,8267405,YufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,19/20,10,8267399,Wufbsavfb,Finished,Tusker,TUS,138496,Western Stima FC,WST,138500,2,2
Kenyan Premier League,19/20,10,8267402,IDFszufb,Finished,Bandari FC,BAN,138474,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,19/20,10,8267404,gLdbsexKb,Finished,Gor Mahia FC,GOR,134306,Kakamega Homeboyz,KAH,213604,3,3
Kenyan Premier League,19/20,11,8267386,BufbsHufb,Finished,Chemelil Sugar,CSU,138476,Mathare United,MAU,138482,1,1
Kenyan Premier League,19/20,11,8267385,WufbsfxKb,Finished,Posta Rangers,PRA,213605,Tusker,TUS,138496,0,0
Kenyan Premier League,19/20,11,8267383,gLdbszufb,Finished,Bandari FC,BAN,138474,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,19/20,11,8267381,PufbsexKb,Canceled,Kakamega Homeboyz,KAH,213604,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,11,8267377,NufbsnTid,Finished,Sofapaka,SOF,138488,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,19/20,11,8267387,YufbsIvYb,Finished,Ulinzi Stars,ULS,138498,Nzoia United,NZO,246033,1,1
Kenyan Premier League,19/20,11,8267382,IDFsnwCc,Finished,AFC Leopards SC,LDS,76433,Kisumu All Stars FC,KAS,318563,1,1
Kenyan Premier League,19/20,11,8267384,HvYbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,19/20,11,8267376,Dufbsavfb,Finished,Western Stima FC,WST,138500,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,19/20,12,8267379,HufbsexKb,Finished,Mathare United,MAU,138482,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,19/20,12,8267374,gLdbsYufb,Finished,Gor Mahia FC,GOR,134306,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,19/20,12,8267378,DufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,19/20,12,8267373,BufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Chemelil Sugar,CSU,138476,6,6
Kenyan Premier League,19/20,12,8267372,IDFsIvYb,Finished,Nzoia United,NZO,246033,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,19/20,12,8267375,PufbsfxKb,Canceled,Sony Sugar,SSU,138490,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,19/20,12,8267393,zufbsWufb,Finished,Tusker,TUS,138496,Bandari FC,BAN,138474,1,1
Kenyan Premier League,19/20,12,8267380,Nufbsavfb,Finished,Western Stima FC,WST,138500,Sofapaka,SOF,138488,1,1
Kenyan Premier League,19/20,12,8267396,nwCcsnTid,Finished,Zoo F.C.,ZFC,397163,Kisumu All Stars FC,KAS,318563,3,3
Kenyan Premier League,19/20,13,8267392,WufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,13,8267397,zufbsOYcc,Finished,Bandari FC,BAN,138474,Muhoroni Youth FC,MUH,257439,4,4
Kenyan Premier League,19/20,13,8267398,Bufbsavfb,Finished,Chemelil Sugar,CSU,138476,Western Stima FC,WST,138500,1,1
Kenyan Premier League,19/20,13,8267394,gLdbsnwCc,Canceled,Kisumu All Stars FC,KAS,318563,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,19/20,13,8267395,exKbsIvYb,Finished,Nzoia United,NZO,246033,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,19/20,13,8267389,YufbsnTid,Canceled,Ulinzi Stars,ULS,138498,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,19/20,13,8267388,NufbsPufb,Canceled,Sofapaka,SOF,138488,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,13,8267390,IDFsHufb,Canceled,AFC Leopards SC,LDS,76433,Mathare United,MAU,138482,-,-
Kenyan Premier League,19/20,13,8267391,DufbsfxKb,Finished,Kenya Commercial Bank,KCB,138478,Posta Rangers,PRA,213605,5,5
Kenyan Premier League,19/20,13,8517983,IDFsHufb,Finished,AFC Leopards SC,LDS,76433,Mathare United,MAU,138482,3,3
Kenyan Premier League,19/20,13,8519341,gLdbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,19/20,13,8517982,YufbsnTid,Finished,Ulinzi Stars,ULS,138498,Zoo F.C.,ZFC,397163,4,4
Kenyan Premier League,19/20,14,8267497,NufbsnwCc,Finished,Sofapaka,SOF,138488,Kisumu All Stars FC,KAS,318563,2,2
Kenyan Premier League,19/20,14,8267496,BufbsYufb,Finished,Chemelil Sugar,CSU,138476,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,19/20,14,8267493,zufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,1,1
Kenyan Premier League,19/20,14,8267537,avfbsnTid,Finished,Western Stima FC,WST,138500,Zoo F.C.,ZFC,397163,4,4
Kenyan Premier League,19/20,14,8267550,WufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Tusker,TUS,138496,0,0
Kenyan Premier League,19/20,14,8267536,IDFsDufb,Finished,AFC Leopards SC,LDS,76433,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,19/20,14,8267499,PufbsHvYb,Postponed,Sony Sugar,SSU,138490,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,19/20,14,8267542,gLdbsfxKb,Finished,Posta Rangers,PRA,213605,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,19/20,14,8267504,HufbsIvYb,Finished,Mathare United,MAU,138482,Nzoia United,NZO,246033,4,4
Kenyan Premier League,19/20,15,8267535,zufbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Bandari FC,BAN,138474,0,0
Kenyan Premier League,19/20,15,8267531,DufbsOYcc,Finished,Kenya Commercial Bank,KCB,138478,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,19/20,15,8267539,fxKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Posta Rangers,PRA,213605,3,3
Kenyan Premier League,19/20,15,8267520,avfbsIvYb,Finished,Nzoia United,NZO,246033,Western Stima FC,WST,138500,1,1
Kenyan Premier League,19/20,15,8267528,YufbsexKb,Finished,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,19/20,15,8267518,IDFsWufb,Finished,Tusker,TUS,138496,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,19/20,15,8267517,BufbsPufb,Canceled,Sony Sugar,SSU,138490,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,19/20,15,8267527,HufbsnTid,Finished,Zoo F.C.,ZFC,397163,Mathare United,MAU,138482,2,2
Kenyan Premier League,19/20,15,8267530,gLdbsNufb,Finished,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,2,2
Kenyan Premier League,19/20,16,8267519,zufbsIvYb,Finished,Bandari FC,BAN,138474,Nzoia United,NZO,246033,2,2
Kenyan Premier League,19/20,16,8267588,NufbsHvYb,Finished,Sofapaka,SOF,138488,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,19/20,16,8267516,BufbsWufb,Finished,Chemelil Sugar,CSU,138476,Tusker,TUS,138496,0,0
Kenyan Premier League,19/20,16,8267583,exKbsnwCc,Finished,Kakamega Homeboyz,KAH,213604,Kisumu All Stars FC,KAS,318563,4,4
Kenyan Premier League,19/20,16,8267582,DufbsHufb,Finished,Mathare United,MAU,138482,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,19/20,16,8267551,gLdbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,19/20,16,8267514,YufbsfxKb,Finished,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,19/20,16,8267585,IDFsnTid,Finished,AFC Leopards SC,LDS,76433,Zoo F.C.,ZFC,397163,4,4
Kenyan Premier League,19/20,16,8267569,Pufbsavfb,Canceled,Western Stima FC,WST,138500,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,17,8267560,DufbsNufb,Finished,Kenya Commercial Bank,KCB,138478,Sofapaka,SOF,138488,2,2
Kenyan Premier League,19/20,17,8267565,zufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Bandari FC,BAN,138474,1,1
Kenyan Premier League,19/20,17,8267584,BufbsIvYb,Finished,Nzoia United,NZO,246033,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,19/20,17,8267546,WufbsnwCc,Finished,Tusker,TUS,138496,Kisumu All Stars FC,KAS,318563,2,2
Kenyan Premier League,19/20,17,8267558,YufbsOYcc,Finished,Ulinzi Stars,ULS,138498,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,19/20,17,8267563,Hufbsavfb,Finished,Western Stima FC,WST,138500,Mathare United,MAU,138482,2,2
Kenyan Premier League,19/20,17,8267552,exKbsnTid,Finished,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,19/20,17,8267561,IDFsfxKb,Finished,Posta Rangers,PRA,213605,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,19/20,17,8267545,gLdbsPufb,Canceled,Gor Mahia FC,GOR,134306,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,18,8267547,NufbsIvYb,Finished,Sofapaka,SOF,138488,Nzoia United,NZO,246033,4,4
Kenyan Premier League,19/20,18,8267423,zufbsWufb,Finished,Bandari FC,BAN,138474,Tusker,TUS,138496,1,1
Kenyan Premier League,19/20,18,8267415,IDFsOYcc,Finished,AFC Leopards SC,LDS,76433,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,19/20,18,8267418,BufbsDufb,Finished,Chemelil Sugar,CSU,138476,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,19/20,18,8267422,gLdbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Gor Mahia FC,GOR,134306,2,2
Kenyan Premier League,19/20,18,8267424,fxKbsnwCc,Finished,Kisumu All Stars FC,KAS,318563,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,19/20,18,8267430,HufbsHvYb,Finished,Mathare United,MAU,138482,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,19/20,18,8267417,Yufbsavfb,Finished,Ulinzi Stars,ULS,138498,Western Stima FC,WST,138500,3,3
Kenyan Premier League,19/20,18,8267427,PufbsnTid,Canceled,Sony Sugar,SSU,138490,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,19/20,19,8267414,fxKbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,19/20,19,8267412,BufbsNufb,Finished,Chemelil Sugar,CSU,138476,Sofapaka,SOF,138488,1,1
Kenyan Premier League,19/20,19,8267449,gLdbszufb,Finished,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,3,3
Kenyan Premier League,19/20,19,8267411,exKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,19/20,19,8267416,IDFsnwCc,Finished,Kisumu All Stars FC,KAS,318563,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,19/20,19,8267410,IvYbsnTid,Finished,Nzoia United,NZO,246033,Zoo F.C.,ZFC,397163,0,0
Kenyan Premier League,19/20,19,8267413,Dufbsavfb,Finished,Kenya Commercial Bank,KCB,138478,Western Stima FC,WST,138500,3,3
Kenyan Premier League,19/20,19,8267409,WufbsYufb,Finished,Tusker,TUS,138496,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,19/20,20,8267441,zufbsfxKb,Finished,Posta Rangers,PRA,213605,Bandari FC,BAN,138474,1,1
Kenyan Premier League,19/20,20,8267437,Bufbsavfb,Finished,Western Stima FC,WST,138500,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,19/20,20,8267428,DufbsnTid,Finished,Zoo F.C.,ZFC,397163,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,19/20,20,8267444,HufbsNufb,Finished,Sofapaka,SOF,138488,Mathare United,MAU,138482,1,1
Kenyan Premier League,19/20,20,8267435,gLdbsIvYb,Finished,Gor Mahia FC,GOR,134306,Nzoia United,NZO,246033,3,3
Kenyan Premier League,19/20,20,8267439,exKbsOYcc,Finished,Kakamega Homeboyz,KAH,213604,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,19/20,20,8267445,HvYbsnwCc,Finished,Kariobangi Sharks,KAR,246032,Kisumu All Stars FC,KAS,318563,8,8
Kenyan Premier League,19/20,20,8267438,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,19/20,20,8267446,PufbsWufb,Postponed,Sony Sugar,SSU,138490,Tusker,TUS,138496,-,-
Kenyan Premier League,19/20,21,8267457,DufbsHvYb,Finished,Kenya Commercial Bank,KCB,138478,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,19/20,21,8267436,zufbsexKb,Finished,Bandari FC,BAN,138474,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,19/20,21,8267440,avfbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Western Stima FC,WST,138500,2,2
Kenyan Premier League,19/20,21,8267432,YufbsIvYb,Finished,Nzoia United,NZO,246033,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,19/20,21,8267426,BufbsfxKb,Finished,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,19/20,21,8267431,HufbsnTid,Finished,Mathare United,MAU,138482,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,19/20,21,8267461,gLdbsNufb,Finished,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,3,3
Kenyan Premier League,19/20,21,8267462,IDFsWufb,Finished,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,0,0
Kenyan Premier League,19/20,21,8267434,PufbsnwCc,Postponed,Kisumu All Stars FC,KAS,318563,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,22,8267463,zufbsHufb,Finished,Bandari FC,BAN,138474,Mathare United,MAU,138482,3,3
Kenyan Premier League,19/20,22,8267456,DufbsfxKb,Finished,Posta Rangers,PRA,213605,Kenya Commercial Bank,KCB,138478,1,1
