Tournament,Season,Round,Date,StartTime,MatchID,MatchCustomID,MatchStatus,HomeTeamName,HomeTeamNameCode,HomeTeamID,AwayTeamName,AwayTeamNameCode,AwayTeamID,HomeScoreFT,AwayScoreFT
Kenyan Premier League,2017,18,2017-08-02,16:00,7389958,BufbsRufb,Finished,Thika United,TUN,138492,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2017,18,2017-08-02,16:15,7389956,gLdbsFRid,Finished,Dandora Love,DLO,397130,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,19,2017-08-05,15:00,7389950,gLdbsJufb,Finished,Gor Mahia FC,GOR,134306,Muhoroni Youth FC,MUY,138484,2,2
Kenyan Premier League,2017,19,2017-08-05,15:00,7389960,exKbsHvYb,Finished,Kakamega Homeboyz,KAH,213604,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,2017,19,2017-08-06,11:00,7389959,YufbsFRid,Finished,Ulinzi Stars,ULS,138498,Dandora Love,DLO,397130,0,0
Kenyan Premier League,2017,19,2017-08-06,13:00,7389965,BufbsnTid,Finished,Chemelil Sugar,CSU,138476,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,19,2017-08-06,14:00,7389951,NufbsRufb,Finished,Sofapaka,SOF,138488,Thika United,TUN,138492,3,3
Kenyan Premier League,2017,19,2017-08-06,15:00,7389953,fxKbsIvYb,Finished,Nzoia United,NZO,246033,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,19,2017-08-06,15:00,7389973,HufbsPufb,Finished,Sony Sugar,SSU,138490,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,19,2017-08-06,15:00,7389966,Wufbsavfb,Finished,Tusker,TUS,138496,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2017,19,2017-08-06,16:15,7389949,IDFszufb,Finished,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,0,0
Kenyan Premier League,2017,20,2024-09-30,15:44,7389952,BufbsfxKb,Canceled,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389957,PufbsexKb,Canceled,Kakamega Homeboyz,KAH,213604,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389974,IDFsHvYb,Canceled,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389968,HufbsnTid,Canceled,Mathare United,MAU,138482,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389967,Jufbsavfb,Canceled,Muhoroni Youth FC,MUY,138484,Western Stima FC,WST,138500,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389969,NufbsFRid,Canceled,Sofapaka,SOF,138488,Dandora Love,DLO,397130,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389972,zufbsWufb,Canceled,Bandari FC,BAN,138474,Tusker,TUS,138496,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389983,RufbsIvYb,Canceled,Thika United,TUN,138492,Nzoia United,NZO,246033,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7389984,gLdbsYufb,Canceled,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,2017,20,2017-08-19,14:50,7523627,HufbsnTid,Finished,Mathare United,MAU,138482,Zoo F.C.,ZFC,397163,6,6
Kenyan Premier League,2017,20,2017-08-19,15:00,7523629,BufbsfxKb,Finished,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,20,2017-08-19,15:00,7523628,NufbsFRid,Finished,Sofapaka,SOF,138488,Dandora Love,DLO,397130,5,5
Kenyan Premier League,2017,20,2017-08-19,15:00,7523636,RufbsIvYb,Finished,Thika United,TUN,138492,Nzoia United,NZO,246033,1,1
Kenyan Premier League,2017,20,2024-09-30,15:44,7523633,zufbsWufb,Canceled,Bandari FC,BAN,138474,Tusker,TUS,138496,-,-
Kenyan Premier League,2017,20,2024-09-30,15:44,7523632,IDFsHvYb,Canceled,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,2017,20,2017-09-02,15:00,7523630,Jufbsavfb,Finished,Muhoroni Youth FC,MUY,138484,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2017,20,2017-09-06,15:00,7523631,PufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2017,20,2017-09-20,15:00,7587918,zufbsWufb,Finished,Bandari FC,BAN,138474,Tusker,TUS,138496,0,0
Kenyan Premier League,2017,20,2017-10-07,15:00,7612402,IDFsHvYb,Finished,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,2017,20,2017-10-21,15:00,7523634,gLdbsYufb,Finished,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,21,2024-09-30,15:44,7389978,RufbsfxKb,Canceled,Posta Rangers,PRA,213605,Thika United,TUN,138492,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389971,JufbsFRid,Canceled,Dandora Love,DLO,397130,Muhoroni Youth FC,MUY,138484,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389980,gLdbsNufb,Canceled,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389970,BufbsIvYb,Canceled,Nzoia United,NZO,246033,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389977,PufbsYufb,Canceled,Sony Sugar,SSU,138490,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389987,WufbsHvYb,Canceled,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389975,zufbsavfb,Canceled,Western Stima FC,WST,138500,Bandari FC,BAN,138474,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389982,exKbsnTid,Canceled,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7389981,IDFsHufb,Canceled,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,2017,21,2017-09-02,15:00,7527008,BufbsIvYb,Finished,Nzoia United,NZO,246033,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,21,2024-09-30,15:44,7527013,WufbsHvYb,Canceled,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,2017,21,2024-09-30,15:44,7527011,JufbsFRid,Canceled,Dandora Love,DLO,397130,Muhoroni Youth FC,MUY,138484,-,-
Kenyan Premier League,2017,21,2017-09-23,14:00,7527006,RufbsfxKb,Finished,Posta Rangers,PRA,213605,Thika United,TUN,138492,1,1
Kenyan Premier League,2017,21,2017-09-27,15:00,7527014,IDFsHufb,Finished,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,2017,21,2017-09-27,16:00,7527009,gLdbsNufb,Finished,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,21,2017-10-07,15:00,7608252,JufbsFRid,Finished,Dandora Love,DLO,397130,Muhoroni Youth FC,MUY,138484,3,3
Kenyan Premier League,2017,21,2017-10-07,15:00,7527007,PufbsYufb,Finished,Sony Sugar,SSU,138490,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2017,21,2017-10-07,15:00,7527010,zufbsavfb,Finished,Western Stima FC,WST,138500,Bandari FC,BAN,138474,2,2
Kenyan Premier League,2017,21,2017-10-07,15:00,7526970,exKbsnTid,Finished,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,21,2017-10-11,15:00,7617038,WufbsHvYb,Finished,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,22,2017-08-22,15:00,7389989,BufbsYufb,Finished,Ulinzi Stars,ULS,138498,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2017,22,2017-08-23,14:00,7389991,NufbsIvYb,Finished,Sofapaka,SOF,138488,Nzoia United,NZO,246033,3,3
Kenyan Premier League,2017,22,2017-08-23,15:00,7389976,zufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,1,1
Kenyan Premier League,2017,22,2017-08-23,15:00,7389979,avfbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Western Stima FC,WST,138500,1,1
Kenyan Premier League,2017,22,2017-08-23,15:00,7389985,HufbsFRid,Finished,Mathare United,MAU,138482,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,22,2017-08-23,15:00,7389990,JufbsRufb,Finished,Muhoroni Youth FC,MUY,138484,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,22,2017-08-23,15:00,7389994,PufbsnTid,Finished,Sony Sugar,SSU,138490,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,22,2017-08-23,16:15,7389995,gLdbsfxKb,Finished,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,22,2017-08-24,16:00,7389986,IDFsWufb,Finished,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,23,2017-09-16,15:00,7389992,NufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,0,0
Kenyan Premier League,2017,23,2017-09-17,14:00,7390005,YufbsfxKb,Finished,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,23,2017-09-17,15:00,7390002,IDFsexKb,Finished,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,23,2017-09-17,15:00,7389988,zufbsnTid,Finished,Bandari FC,BAN,138474,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,2017,23,2017-09-17,15:00,7390000,BufbsFRid,Finished,Chemelil Sugar,CSU,138476,Dandora Love,DLO,397130,2,2
Kenyan Premier League,2017,23,2017-09-17,15:00,7389993,JufbsIvYb,Finished,Nzoia United,NZO,246033,Muhoroni Youth FC,MUY,138484,3,3
Kenyan Premier League,2017,23,2017-09-17,15:00,7390004,HufbsWufb,Finished,Tusker,TUS,138496,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,23,2017-09-17,15:00,7389999,Pufbsavfb,Finished,Western Stima FC,WST,138500,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2017,23,2017-09-17,16:15,7389996,gLdbsRufb,Finished,Thika United,TUN,138492,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,24,2017-09-09,14:00,7568383,fxKbsFRid,Finished,Dandora Love,DLO,397130,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,2017,24,2017-09-09,15:00,7389998,zufbsHvYb,Finished,Bandari FC,BAN,138474,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,24,2017-09-09,15:00,7390003,gLdbsIvYb,Finished,Gor Mahia FC,GOR,134306,Nzoia United,NZO,246033,4,4
Kenyan Premier League,2017,24,2017-09-09,15:00,7390016,RufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,24,2017-09-09,15:00,7389997,JufbsYufb,Finished,Muhoroni Youth FC,MUY,138484,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,24,2017-09-09,16:15,7390001,Hufbsavfb,Finished,Mathare United,MAU,138482,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2017,24,2017-09-10,15:00,7390008,BufbsNufb,Finished,Sofapaka,SOF,138488,Chemelil Sugar,CSU,138476,4,4
Kenyan Premier League,2017,24,2017-09-10,15:00,7390006,PufbsWufb,Finished,Sony Sugar,SSU,138490,Tusker,TUS,138496,2,2
Kenyan Premier League,2017,24,2017-09-10,15:00,7390010,IDFsnTid,Finished,Zoo F.C.,ZFC,397163,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,25,2017-09-13,14:00,7390012,IDFsPufb,Finished,AFC Leopards SC,LDS,76433,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2017,25,2017-09-13,14:00,7390020,JufbsfxKb,Finished,Posta Rangers,PRA,213605,Muhoroni Youth FC,MUY,138484,0,0
Kenyan Premier League,2017,25,2017-09-13,15:00,7390013,HufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Mathare United,MAU,138482,3,3
Kenyan Premier League,2017,25,2017-09-13,15:00,7390009,zufbsIvYb,Finished,Nzoia United,NZO,246033,Bandari FC,BAN,138474,3,3
Kenyan Premier League,2017,25,2017-09-13,15:00,7390017,avfbsexKb,Finished,Western Stima FC,WST,138500,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,25,2017-09-13,16:00,7390011,RufbsFRid,Finished,Thika United,TUN,138492,Dandora Love,DLO,397130,2,2
Kenyan Premier League,2017,25,2017-09-13,16:15,7390015,WufbsnTid,Finished,Tusker,TUS,138496,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,25,2017-09-13,16:15,7390026,NufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,25,2017-09-14,15:00,7390007,gLdbsBufb,Finished,Chemelil Sugar,CSU,138476,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,26,2017-08-26,15:00,7390033,IvYbsFRid,Finished,Dandora Love,DLO,397130,Nzoia United,NZO,246033,0,0
Kenyan Premier League,2017,26,2017-08-26,15:00,7390019,BufbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,26,2017-08-26,15:00,7390024,NufbsfxKb,Finished,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,26,2017-08-27,15:00,7390023,zufbsHufb,Finished,Bandari FC,BAN,138474,Mathare United,MAU,138482,2,2
Kenyan Premier League,2017,26,2017-08-27,15:00,7390018,IDFsgLdb,Finished,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,26,2017-08-27,15:00,7390030,WufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,26,2017-08-27,15:00,7390029,PufbsHvYb,Finished,Sony Sugar,SSU,138490,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,26,2017-08-27,15:00,7390032,avfbsnTid,Finished,Zoo F.C.,ZFC,397163,Western Stima FC,WST,138500,4,4
Kenyan Premier League,2017,26,2017-09-27,15:00,7595378,RufbsYufb,Finished,Ulinzi Stars,ULS,138498,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,26,2017-10-14,15:00,7390027,RufbsYufb,Finished,Ulinzi Stars,ULS,138498,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,27,2017-09-20,15:00,7390021,IDFsRufb,Finished,AFC Leopards SC,LDS,76433,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,27,2017-09-20,15:00,7390037,fxKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,2017,27,2017-09-23,15:00,7390031,NufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,27,2017-09-23,15:00,7390022,gLdbsWufb,Finished,Tusker,TUS,138496,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,27,2017-09-23,16:15,7390025,HufbsYufb,Finished,Mathare United,MAU,138482,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,27,2017-09-24,15:00,7390035,zufbsBufb,Finished,Bandari FC,BAN,138474,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,27,2017-10-11,15:00,7615494,avfbsFRid,Finished,Western Stima FC,WST,138500,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,27,2017-10-11,15:00,7617039,IvYbsnTid,Finished,Zoo F.C.,ZFC,397163,Nzoia United,NZO,246033,2,2
Kenyan Premier League,2017,27,2024-09-30,15:44,7390034,JufbsPufb,Canceled,Sony Sugar,SSU,138490,Muhoroni Youth FC,MUY,138484,-,-
Kenyan Premier League,2017,27,2017-11-14,13:00,7636551,JufbsPufb,Finished,Sony Sugar,SSU,138490,Muhoroni Youth FC,MUY,138484,5,5
Kenyan Premier League,2017,28,2024-09-30,15:44,7390040,JufbsnTid,Canceled,Muhoroni Youth FC,MUY,138484,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,2017,28,2017-09-30,15:00,7390041,gLdbszufb,Finished,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,3,3
Kenyan Premier League,2017,28,2017-09-30,15:00,7390043,avfbsIvYb,Finished,Nzoia United,NZO,246033,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2017,28,2017-10-01,13:00,7390039,BufbsHufb,Finished,Chemelil Sugar,CSU,138476,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,28,2017-10-01,14:00,7390042,PufbsfxKb,Finished,Posta Rangers,PRA,213605,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2017,28,2017-10-01,15:00,7390054,IDFsNufb,Finished,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2017,28,2017-10-01,15:00,7390049,YufbsexKb,Finished,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,28,2017-10-01,16:15,7390047,RufbsHvYb,Finished,Thika United,TUN,138492,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,28,2017-10-18,15:00,7623066,WufbsFRid,Finished,Dandora Love,DLO,397130,Tusker,TUS,138496,0,0
Kenyan Premier League,2017,28,2017-10-19,15:00,7622096,JufbsnTid,Finished,Muhoroni Youth FC,MUY,138484,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,28,2024-09-30,15:44,7390038,WufbsFRid,Canceled,Dandora Love,DLO,397130,Tusker,TUS,138496,-,-
Kenyan Premier League,2017,29,2017-10-14,15:00,7390046,IDFsfxKb,Finished,AFC Leopards SC,LDS,76433,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2017,29,2017-10-14,15:00,7390044,zufbsNufb,Finished,Bandari FC,BAN,138474,Sofapaka,SOF,138488,1,1
Kenyan Premier League,2017,29,2017-10-14,15:00,7390050,BufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,2017,29,2017-10-14,15:00,7390045,gLdbsHufb,Finished,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,2017,29,2017-10-14,15:00,7390055,YufbsnTid,Finished,Zoo F.C.,ZFC,397163,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,29,2017-10-15,15:00,7390048,exKbsFRid,Finished,Kakamega Homeboyz,KAH,213604,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,29,2017-10-15,15:00,7390051,PufbsIvYb,Finished,Sony Sugar,SSU,138490,Nzoia United,NZO,246033,2,2
Kenyan Premier League,2017,29,2017-10-15,15:00,7390052,JufbsWufb,Finished,Tusker,TUS,138496,Muhoroni Youth FC,MUY,138484,4,4
Kenyan Premier League,2017,29,2017-10-15,15:00,7390064,Rufbsavfb,Finished,Western Stima FC,WST,138500,Thika United,TUN,138492,1,1
Kenyan Premier League,2017,30,2017-11-18,14:00,7390060,Bufbsavfb,Finished,Chemelil Sugar,CSU,138476,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2017,30,2017-11-18,14:00,7390058,HvYbsFRid,Finished,Dandora Love,DLO,397130,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,30,2017-11-18,14:00,7390057,gLdbsPufb,Finished,Gor Mahia FC,GOR,134306,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,2017,30,2017-11-18,14:00,7390053,IDFsJufb,Finished,Muhoroni Youth FC,MUY,138484,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,30,2017-11-18,14:00,7390062,exKbsIvYb,Finished,Nzoia United,NZO,246033,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,30,2017-11-18,14:00,7390056,HufbsfxKb,Finished,Posta Rangers,PRA,213605,Mathare United,MAU,138482,2,2
Kenyan Premier League,2017,30,2017-11-18,14:00,7390059,NufbsnTid,Finished,Sofapaka,SOF,138488,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,30,2017-11-18,14:00,7390061,zufbsRufb,Finished,Thika United,TUN,138492,Bandari FC,BAN,138474,1,1
Kenyan Premier League,2017,30,2017-11-18,14:00,7390077,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,4,4
Kenyan Premier League,2017,31,2024-09-30,15:44,7390072,RufbsnTid,Canceled,Zoo F.C.,ZFC,397163,Thika United,TUN,138492,-,-
Kenyan Premier League,2017,31,2017-11-11,14:00,7390069,HufbsJufb,Finished,Mathare United,MAU,138482,Muhoroni Youth FC,MUY,138484,2,2
Kenyan Premier League,2017,31,2017-11-11,15:00,7390068,zufbsYufb,Finished,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2017,31,2017-11-11,15:00,7390070,gLdbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,31,2017-11-11,15:00,7390065,HvYbsIvYb,Finished,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,4,4
Kenyan Premier League,2017,31,2017-11-11,15:00,7390066,PufbsFRid,Finished,Sony Sugar,SSU,138490,Dandora Love,DLO,397130,0,0
Kenyan Premier League,2017,31,2017-11-11,15:00,7390063,avfbsfxKb,Finished,Western Stima FC,WST,138500,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,31,2017-11-11,16:15,7390067,NufbsWufb,Finished,Tusker,TUS,138496,Sofapaka,SOF,138488,0,0
Kenyan Premier League,2017,31,2017-11-12,15:00,7390071,IDFsBufb,Finished,AFC Leopards SC,LDS,76433,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2017,31,2017-11-15,15:00,7631998,RufbsnTid,Finished,Zoo F.C.,ZFC,397163,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,32,2017-11-01,13:00,7390080,zufbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Bandari FC,BAN,138474,2,2
Kenyan Premier League,2017,32,2017-11-01,14:00,7390082,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,32,2017-11-01,14:00,7390079,PufbsRufb,Finished,Thika United,TUN,138492,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2017,32,2017-11-01,14:00,7390076,YufbsHvYb,Finished,Ulinzi Stars,ULS,138498,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,32,2017-11-01,15:00,7390085,BufbsWufb,Finished,Chemelil Sugar,CSU,138476,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,32,2017-11-01,15:00,7390078,gLdbsavfb,Finished,Gor Mahia FC,GOR,134306,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2017,32,2017-11-01,15:00,7390073,IDFsIvYb,Finished,Nzoia United,NZO,246033,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2017,32,2017-11-01,16:00,7390083,HufbsNufb,Finished,Sofapaka,SOF,138488,Mathare United,MAU,138482,0,0
Kenyan Premier League,2017,32,2017-11-01,16:15,7390075,FRidsnTid,Finished,Dandora Love,DLO,397130,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,33,2017-11-04,15:00,7390101,BufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,2017,33,2017-11-04,15:00,7390103,JufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Muhoroni Youth FC,MUY,138484,7,7
Kenyan Premier League,2017,33,2017-11-05,14:00,7390097,HufbsIvYb,Finished,Mathare United,MAU,138482,Nzoia United,NZO,246033,1,1
Kenyan Premier League,2017,33,2017-11-05,15:00,7390108,zufbsfxKb,Finished,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2017,33,2017-11-05,15:00,7390084,NufbsPufb,Finished,Sony Sugar,SSU,138490,Sofapaka,SOF,138488,1,1
Kenyan Premier League,2017,33,2017-11-05,15:00,7390104,RufbsWufb,Finished,Tusker,TUS,138496,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,33,2017-11-05,15:00,7390107,Yufbsavfb,Finished,Western Stima FC,WST,138500,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,2017,33,2017-11-05,15:00,7390102,gLdbsnTid,Finished,Zoo F.C.,ZFC,397163,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,2017,33,2017-11-05,16:15,7390081,IDFsFRid,Finished,AFC Leopards SC,LDS,76433,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,34,2017-10-17,15:00,7390106,gLdbsHvYb,Finished,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,3,3
Kenyan Premier League,2017,34,2017-10-17,15:00,7390098,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,2017,34,2017-10-21,15:00,7390096,WufbsIvYb,Finished,Nzoia United,NZO,246033,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,34,2017-10-22,15:00,7390095,zufbsFRid,Finished,Dandora Love,DLO,397130,Bandari FC,BAN,138474,0,0
Kenyan Premier League,2017,34,2017-10-22,15:00,7390099,JufbsexKb,Finished,Muhoroni Youth FC,MUY,138484,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,34,2017-10-22,15:00,7390105,Nufbsavfb,Finished,Sofapaka,SOF,138488,Western Stima FC,WST,138500,1,1
Kenyan Premier League,2017,34,2017-10-22,15:00,7390094,HufbsRufb,Finished,Thika United,TUN,138492,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,34,2017-10-23,15:00,7390093,fxKbsnTid,Finished,Posta Rangers,PRA,213605,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,34,2017-10-24,13:00,7390100,BufbsPufb,Finished,Chemelil Sugar,CSU,138476,Sony Sugar,SSU,138490,2,2
