SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/KIAWAH_ISLAND_VIGN.jpg,https://www.mavinfurniture.com/wp-content/uploads/KIAWAH_ISLAND_WS1.jpg,https://www.mavinfurniture.com/wp-content/uploads/KIAWAH_ISLAND_WS1-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/KIAWAH_ISLAND_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/KIAWAH_ISLAND_SILO_ALT.jpg,,,,,,,,,,,Kiawah,,,,,,,,,https://www.mavinfurniture.com/products/cases/kiawah/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/dara141291DARC20CS-0-DARA-SILO_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/Dexter_Concave_Harrison_Dara-com-fabric-full.webp,https://www.mavinfurniture.com/wp-content/uploads/2022/08/dara69781DARC20CS-0-DARA-SILO-ALT_hi.jpg,,,,,,,,,,,,,Dara,,,,,,,,,https://www.mavinfurniture.com/products/cases/dara/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-arlo-beauty-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Houston_view01-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/Alexander-Sideboard_Front-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/2022/08/alexander36066ALXC14BS-G_BUFFET_SILO_hi.jpg,,,,,,,,,,,,Alexander,,,,,,,,,https://www.mavinfurniture.com/products/cases/alexander/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-beauty-06.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmoCOSMO_SILO-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo34959COSMO_SILO_ALT_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo139590CosmoDisplay-Hi-Edit.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmo75848C_DIS_M-CosmoSILO_ALT-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Gia-beauty-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/cosmoCosmo-Server-1.jpg,,,,,,,,,Cosmo,,,,,,,,,https://www.mavinfurniture.com/products/cases/cosmo/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Jordan-beauty-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/harperH-CAB-Harper-Cabinet-edit-1-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/harper131619H-CABHarperangle-Hi.jpg,,,,,,,,,,,,,Harper,,,,,,,,,https://www.mavinfurniture.com/products/cases/harper/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Prestige-beauty-10.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/newengland77661NewEnglandHutch-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/newengland90661NewEngland2-Hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/newengland10758NewEngland_CU-Hi.jpg,,,,,,,,,,,,New England,,,,,,,,,https://www.mavinfurniture.com/products/cases/new-england/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Walker_view-04.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Walker_view-01-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Walker_view-01B-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/UrbanHutchBuffet_Maple_410Honey_Front-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/2022/08/urban75561U_BUF_M_UrbanSILO-Hi.jpg,,,,,,,,,,,Urban,,,,,,,,,https://www.mavinfurniture.com/products/cases/urban/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-ava-beauty-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/waterford41733WATERFORD_BUFFET_HUTCH_HO_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/waterford17993WATERFORD_BUFFET_HUTCH_ANGLE_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/waterford149658WATERFORD_BUFFET_SILO_HO_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/waterford25307WATERFORD_BUFFET_SILO_ANGLE_hi.jpg,,,,,,,,,,,Waterford,,,,,,,,,https://www.mavinfurniture.com/products/cases/waterford/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view01-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view03.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view04.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view02-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Percy-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/Metro-Hutch-Buffet_Oak_409Cocoa_Front-copy.webp,,,,,,,,Metro,,,,,,,,,https://www.mavinfurniture.com/products/cases/metro/
,,,,,,,,,,,,,,,,,,,,,Home Office Collection,,,,,,Home Office Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice01_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice01_MarcoWritingDesk_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view02-mirrored.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view04-extended-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view01-4.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view01-Oxford-Lateral-File-Cabinet-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view03-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Marco_view05-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/Marco-Executive-Desk_Maple_410Honey_Front.jpg,https://www.mavinfurniture.com/wp-content/uploads/Marco-Executive-Desk_Maple_410Honey_Side.jpg,,,,,,Marco,,,,,,"Chic and versatile, the Marco collection blends modern design with functionality, featuring silver hardware for a touch of elegance.",,,https://www.mavinfurniture.com/products/tables/marco-office/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_UPH_BEDROOM_RS-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_UPH_BEDROOM_WS_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_UPH_BEDROOM_WS_3.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_UPH_BEDROOM_WS_4.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_BED_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_K_BED_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_DRESSER_3_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_DRESSER_3_SILO_ALT.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_NIGHTSTAND_4_SILO_HO.jpg,https://www.mavinfurniture.com/wp-content/uploads/TOULON_NIGHTSTAND_4_SILO_ALT.jpg,,,,,,Adrienne,,,,,,"Toulon creates a space where classic meets contemporary in perfect harmony. Anchored by a plush upholstered bed, each piece is expertly crafted by skilled artisans, ensuring exceptional quality. The dark stains evoke a sense of sophistication, while the gold hardware adds a lavish touch. With sleek lines and elegant corners, this collection embodies timeless beauty and modern flair, providing a refined and stylish haven for your dreams.",,,https://www.mavinfurniture.com/products/bedrooms/toulon/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Cases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view01-copy.webp,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view03.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view04.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view02-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_DiningRoom_Cassis_view01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Cleveland-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Percy-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/Metro-Hutch-Buffet_Oak_409Cocoa_Front-copy.webp,,,,,,,,Metro Buffet,,,,,,,,,https://www.mavinfurniture.com/products/cases/metro/
,,,,,,,,,,,,,,,,,,,,,Home Office Collection,,,,,,Home Office Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_SaybrookExecutiveDeskFront_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_SaybrookExecutiveTable_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_BonusAngle_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice03_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookW_view02-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view01-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view02B-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookExecutive_view04.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookW_view01.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_SaybrookW_view02.jpg,,,,,,Saybrook,,,,,,"The Saybrook collection is streamlined, with a modern look and a touch of subtle charm. As a standard, Saybrook features silver or bronze-toned decorative hardware specifically designed for this group.",,,https://www.mavinfurniture.com/products/tables/saybrook-office/
,,,,,,,,,,,,,,,,,,,,,Home Office Collection,,,,,,Home Office Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice02_7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice02_AtwoodWritingDesk7200px.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Atwood_view01-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Atwood_view02-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/MV_HomeOffice_Atwood_view01-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/OCA0897A-M_Atwood-Writing-Desk_Maple_Belair_Front_Rework.jpg,https://www.mavinfurniture.com/wp-content/uploads/OCA0897A-M_Atwood-Writing-Desk_Maple_Belair_Angle_Rework.jpg,https://www.mavinfurniture.com/wp-content/uploads/Atwood-Executive-Desk_Maple_404Brindle_Front-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/Atwood-Executive-Desk_Maple_404Brindle_Side.jpg,https://www.mavinfurniture.com/wp-content/uploads/Atwood-Lateral-File_Mapple_404Brindle_Angle.jpg,,,,,,Atwood,,,,,,"Breathe new life with a contemporary spin on traditional design. With clean lines and quality workmanship as the hallmark of this collection, Atwood defines what it truly means to be classically modern.",,,https://www.mavinfurniture.com/products/tables/atwood-office/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/147352VINEYARD_HAVEN_K_UPH_VIGN-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/82114VINEYARD_HAVEN_K_UPH_SILO_HO-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/120252VINEYARD_HAVEN_K_UPH_SILO_ALT-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/Vineyard-Haven_Chest-convert-retouch-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/Vineyard-Haven-Alt-retouch-1-11.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/99190Vineyard_Haven_Storage_Bed_Silo-Hi-Edit.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/23511Vineyard_Haven_Storage_Bed_Silo_Alt-Hi-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/31440VINEYARD_HAVEN_NIGHTSTAND_SILO-hi-7.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/125039VINEYARD_HAVEN_NIGHTSTAND_SILO_ALT-hi-8.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/38855VINEYARD_HAVEN_DRESSER_MIRROR_SILO-hi-4.jpg,,,,,,Adrienne,,,,,,"Simple yet sophisticated, Vineyard Haven features luxurious detailing. The classically patterned clean style appeals to both masculine and feminine influences with chiseled edges and soft details. Available in wood or upholstered bed styles, this collection is available in a variety of wood species and finishes. An array of coordinating nightstands, dressers, mirrors and chests are also available.",,,https://www.mavinfurniture.com/products/bedrooms/vineyard-haven/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_K_BEDROOM_RS-2.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_K_WS_1.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_K_WS_2.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_K_WS_3.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_KING_BEDROOM_RS-New-Hardware.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_KING_BED_TAP18432-G_SILO_HO-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_KING_BED_TAP18432-G_SILO_ALT-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/tappan-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/77520TAP18132-R_King_Bed_SILO_ALT-hi-1.jpg,https://www.mavinfurniture.com/wp-content/uploads/TAPPAN_NIGHTSTAND-4-TAP18244-G_SILO_HO-1.jpg,,,,,,Adrienne,,,,,,"Inspired by minimalistic Scandinavian reflections, our Tappan bedroom collection proves contemporary design can be warm and welcoming. The simple, clean lines are strong, yet understated, and beautifully fits with both dark and lighter stain choices.",,,https://www.mavinfurniture.com/products/bedrooms/tappan/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Simone-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Simone-SIM7214-2-05.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Simone-SIM7214-04.jpg,,,,,,,,,,,,,Simone,,,,,,,,,https://www.mavinfurniture.com/products/chairs/simone/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/bedroom-coll-tribeca-panel.jpg,https://www.mavinfurniture.com/wp-content/uploads/117258TRI14112-BED-SILOClipped_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/102924TRI14112-BED-SILO-ALTClipped_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/62264TRI14244-NIGHTSTAND4Sand-SILO_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/87876TRI14244-NIGHTSTAND4Sand-SILO-ALT_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/88168TRI14280Dresser7CharcoalSand-TRI14304Mirror4Charcoal-SILO-ALT_mirror_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/117261TRI14257-CHIFFEROBE2Sand-SILO-ALT_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/21033TRI14251Dresser5CharcoalSand-TRI14305Mirror5Sand-SILO-ALT_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/47169TRI14270-LINGERIE-CHEST1Charcoal-SILO_hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/8436TRI14270-LINGERIE-CHEST1Charcoal-SILO-ALT_hi.jpg,,,,,,Adrienne,,,,,,"Tribeca sets the perfect stage for relaxed, refined comfort. The balance and symmetry of clean lines and rich details make it a versatile choice to fit any style when a complementing wood species and finish are chosen. Two bed styles complement a variety of coordinating nightstands, dressers, mirrors and chests. All are available in a wood species and finish of your choice.",,,https://www.mavinfurniture.com/products/bedrooms/tribeca/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Manhattan-beauty-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Manhattan-MAN2704-2-05.jpg,,,,,,,,,,,,,,Manhattan,,,,,,,,,https://www.mavinfurniture.com/products/chairs/manhattan/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/3872_CONCAVE_DINING_WS_1.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Kirby-KRB7014-08.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Kirby-KRB7014-2-07.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Kirby-KRB7014-3-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Kirby-KRB7014-4-01.jpg,,,,,,,,,,,Kirby,,,,,,,,,https://www.mavinfurniture.com/products/chairs/kirby/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-beauty-05.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-HUD2414-3-10.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-HUD2414-4-09.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-HUD2414-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hudson-HUD2414-2-02.jpg,,,,,,,,,,,Hudson,,,,,,,,,https://www.mavinfurniture.com/products/chairs/hudson/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Landon-beauty-01.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Landon-LND5404-04.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Landon-LND5404-2-05.jpg,,,,,,,,,,,,,Landon,,,,,,,,,https://www.mavinfurniture.com/products/chairs/landon/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/Oslo-Table.jpg,https://www.mavinfurniture.com/wp-content/uploads/4242_OSLO_DINING_DETAIL.jpg,https://www.mavinfurniture.com/wp-content/uploads/th-GIA_CHAIR_SILO_HO-copy.jpg,https://www.mavinfurniture.com/wp-content/uploads/mavin-chairs-Gia-GIA7514-05.jpg,,,,,,,,,,,,Gia,,,,,,,,,https://www.mavinfurniture.com/products/chairs/gia/
,,,,,,,,,,,,,,,,,,,,,Bedroom Collections,,,,,,Bedroom Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-3.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-12.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/11209210113AdrienneSleighBedQueenHighFBSILO-ALT-EDITED-hi.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-5.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-7.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-10.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-11.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-8.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-panel-9.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/adrienne-upholstery-4.jpg,,,,,,Adrienne,,,,,,"The sleek yet elegant curves of the Adrienne sleigh design are the perfect blend of traditional and modern. The high headboard and footboard create a visual sanctuary for rest and relaxation. Crafted from the finest woods, all pieces are available in your choice of finishes. An upholstered headboard and footboard are also available to add texture and color to the room.",,,https://www.mavinfurniture.com/products/bedrooms/adrienne/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Fresno-beauty-09.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Fresno-FRE2504-3-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Fresno-FRE2504-2-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Fresno-FRE2504-4-06.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Fresno-FRE2504-5-07.jpg,,,,,,,,,,,Fresno,,,,,,,,,https://www.mavinfurniture.com/products/chairs/fresno/
,,,,,,,,,,,,,,,,,,,,,Dining Collections,,,,,,Dining Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hartford-beauty-08.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hartford-HFD1102-3-07.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hartford-HFD1102-2-03.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hartford-HFD1102-02.jpg,https://www.mavinfurniture.com/wp-content/uploads/2022/08/mavin-chairs-Hartford-HFD1104-01.jpg,,,,,,,,,,,Hartford,,,,,,,,,https://www.mavinfurniture.com/products/chairs/hartford/
