SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
1180-FT,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25,38.5,44.25,,20.5,21,,,,,25.25,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1180-FT_HR.jpg,,,,,,,,,,,,,,,SAMSON RECLINER WITH FLARED TRACK ARM,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1180-FT
6557-O,,,,,,,,,,,,,,,,,,,,,STATIONARY LOUNGE CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,21,18.25,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6557-O_Neville_CowFaw_Chestnut_1019_HR.jpg,,,,,,,,,,,,,,,NEVILLE OTTOMAN,,,,,,"Shown with ""TTT"" nail. Standard with ""A"" nail.; Photographed in Cowen Fawn with Chesnut finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6557-O
1180-CT,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25,38.5,44.25,,20.5,21,,,,,25.25,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1180-CT_HR.jpg,,,,,,,,,,,,,,,SAMSON RECLINER WITH CUT BACK TRACK ARM,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1180-CT
2020,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,39,43,,21,20.5,,,,,25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2020_Sami_KisPew_Java_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2020_Sami_KisPew_Java_1019_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2020_Sami_KisPew_Java_1019_BK_HR.jpg,,,,,,,,,,,,,SAMI TILT BACK CHAIR,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=2020
1044,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39.5,45,,21.75,20.5,,,,,26.5,,21.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1044_Sadler_MT_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1044_Hulton-Chestnut_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1044_Philosophy-Chocolate_JR.jpg,,,,,,,,,,,,,SADLER HIGH LEG RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1044
7184,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40.5,40,,22,20,,,,,24,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7184_Blaise_TilRub_Espresso_1019_BK_HR.jpg,,,,,,,,,,,,,SABINE RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7184
2020-O,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,23,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2020-O_Sami_KisPew_Java_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/2020_2020-O_Sami_KisPew_Java_1019.jpg,https://www.hancockandmoore.com/Documents/prod-images/2020_2020-O_Sami_KisPew_Java_1019_HR.jpg,,,,,,,,,,,,,SAMI OTTOMAN,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=2020-O
7008-PR,,,,,,,,,,,,,,,,,,,,,POWER RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,40,,20,22,,,,,26,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7008-PR_Ivanhoe_PR1_HR.jpg,,,,,,,,,,,,,,,IVANHOE POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7008-PR
5841-R-W,,,,,,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.25,43.75,37,,23,19,,,,,25.25,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5841-R_Yachtsman_OC1_HR.jpg,,,,,,,,,,,,,,,YACHTSMAN ROCKING CHAIR,,,,,,Photographed in Tiburon Java with Walnut finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5841-R-W
6484-1,,,,,,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,32.5,30,,19.5,20.5,,,,,26,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6484-1_Yonkers_NifTof_Espresso_0419_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6484-1_Yonkers_NifTof_Espresso_0419_SIDE_HR.jpg,,,,,,,,,,,,,,YONKERS CHAIR,,,,,,Photographed in Nifon Toffee with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6484-1
7204-S-PRB,,,,,,,,,,,,,,,,,,,,,POWER RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25,41,38.25,,23.75,21,,,,,23.5,,20.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_HR_87600.jpg,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_OPEN_HR_72249.jpg,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_BK_HR_90738.jpg,,,,,,,,,,,,,HENLEY SWIVEL POWER RECLINER WITH BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7204-S-PRB
7204-S-PR,,,,,,,,,,,,,,,,,,,,,POWER RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.25,41,38.25,,23.75,21,,,,,23.5,,20.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_HR_39205.jpg,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_OPEN_HR_79345.jpg,https://www.hancockandmoore.com/Documents/prod-images/7204-S_Henley_LargoOyster_0422_BK_HR_76505.jpg,,,,,,,,,,,,,HENLEY SWIVEL POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7204-S-PR
1080,,,,,,,,,,,,,,,,,,,,,RECLINERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,37,44.5,,20.5,19,,,,,25.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_MT1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Holman-Storm_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Holman_Expresso_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Homan-Fog_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Kip-Bisque_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Kip-Mocha_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/1080_Sami_Kip-Wheat_HR.jpg,,,,,,,,,SAMI RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1080
5884ST-UPH,,,,,,,,,,,,,,,,,,,,,EXECUTIVE CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,22.5,39.5,,19.75,19,,,,,25,,17.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5884ST-UPH_Blade_EX1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5884ST-UPH_Blade_EX2_HR.jpg,,,,,,,,,,,,,,BLADE GRID BACK SW TILT W/UPH ARM CAPS,,,,,,This chair has a pneumatic lift and upholstered arm caps.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5884ST-UPH
4543,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,35.5,50,,22,20.5,,,,,28.5,,23,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4543_East Bay_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4543_East Bay_WC_HR.jpg,,,,,,,,,,,,,,EAST BAY WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4543
O35944,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,44,19.75,,59,44,,,,,,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/Y035944WBT_IllFog_DappCrea_Java_0418_HR.jpg,,,,,,,,,,,,,,,YOUR WAY OTTOMAN,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=O35944
O33737,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,19.75,,37,37,,,,,,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/Y033737TLP_YourWay_JoyNic_Smoke_0418_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Y0337377SBP_YourWay_CulInd_Buck_0418_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Y033737RCP_LR.jpg,,,,,,,,,,,,,YOUR WAY OTTOMAN,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.   Shown with Tapered Leg and Plain Top.; Shown with ""BK"" nail.  Standard with ""A"" nail.   Shown with Small Block foot and Plain Top.; Shown with ""CC"" nail.  Standard with ""A"" nail.   Shown with Recessed Casters and Plain Top.",,,https://www.hancockandmoore.com/Products/Detail?SKU=O33737
6879,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,18,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6879_Yucca_WesWalPatBur_NevaFawn_Espresso_0423_HR.jpg,,,,,,,,,,,,,,,YUCCA OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6879
H6872,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6872_Warren_FenwayTaupe_MD_0423_HR.jpg,,,,,,,,,,,,,,,WARREN COCKTAIL OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6872
6377,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,33.75,17,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2017_11-46-50_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-27-2017_11-46-50_AM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6377_Zelis_SonPew_TibSto_GreeNatuTape_Bark_0419_HR.jpg,,,,,,,,,,,,,ZELIS BENCH,,,,,,Photographed in Joyful Taupe.; Photographed in Sonoma Pewter and Tiburon Stone with Bark finish and optional JC Greek Hair on Hide Natural Tape (available at an upcharge).,,,https://www.hancockandmoore.com/Products/Detail?SKU=6377
5818,,,,,,,,,,,,,,,,,,,,,OCCASIONAL CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,31,40,,24.25,19.5,,,,,24.75,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5818_Window_OC1_HR.jpg,,,,,,,,,,,,,,,WINDOW LOUNGE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5818
O24130,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,30,18.25,,41,30,,,,,,,18.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/Y024130TLT_YourWay_IllSky_Java_0418_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Y024130FLP_YourWay_CompassMulti_Buck_0418_HR.jpg,,,,,,,,,,,,,,YOUR WAY OTTOMAN,,,,,,"Shown with ""CC"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=O24130
H6868-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6868-O_Tinley_FenCho_MD_0423_HR.jpg,,,,,,,,,,,,,,,TINLEY OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6868-O
6495-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,41.5,18,,41.5,41.5,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6495-O_SouthBeach_LorCre_1018_HR.jpg,,,,,,,,,,,,,,,SOUTH BEACH OTTOMAN,,,,,,Photographed in Lorna Cream.; Shown with optional Dark English Antique legs.  Standard with Chrome legs.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6495-O
2022-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,18,18.25,,,,,,,,,,18.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/2022-O_Toby_MemCho_MD_1021_HR.jpg,,,,,,,,,,,,,,,TOBY OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=2022-O
6908,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,17.5,15.25,,,,,,,,,,15.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6908_Sunrise_SeneVint_HydParOysPatBur_Tilden_0424_HR.jpg,,,,,,,,,,,,,,,SUNRISE BOOT STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6908
6714-CH,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75,19.5,20.25,,55,20,,,,,,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6714-CH_Zoe_DodSto_Bark_0422_HR.jpg,,,,,,,,,,,,,,,ZOE BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6714-CH
6791-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,17.5,,23,17,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6791-O_Porter_MarGra_Java_0422_HR_72692.jpg,,,,,,,,,,,,,,,PORTER OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6791-O
24,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/024_Plantation_89490.jpg,,,,,,,,,,,,,,,PLANTATION OTTOMAN,,,,,,Shown with optional nail treatment.; Standard with A nail head-to-head.,,,https://www.hancockandmoore.com/Products/Detail?SKU=024
6909,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,21,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6909_Rio-Grande_GypCam_SonEsp_Chestnut_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6909_Rio-Grande_GypCam_SonEsp_Chestnut_0424_TOP_HR.jpg,,,,,,,,,,,,,,RIO GRANDE BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6909
45,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,32.5,18.75,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/045_Plantation_BO_PR.jpg,https://www.hancockandmoore.com/Documents/prod-images/045_Plantation_BO2_PR.jpg,,,,,,,,,,,,,,PLANTATION BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=045
44,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,30.5,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/044_Plantation_BO_PR.jpg,,,,,,,,,,,,,,,PLANTATION BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=044
O23737,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,18,,37,37,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/Y02737CCT_CamBro_SeymAgea_Mesa_0418_HR.jpg,,,,,,,,,,,,,,,YOUR WAY COCKTAIL OTTOMAN,,,,,,"Shown with ""TTT"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=O23737
6804-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21.5,18.75,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6804-O_Patron_HydParEarBur_Java_0422_HR_31596.jpg,,,,,,,,,,,,,,,PATRON OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6804-O
H6870-O,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6870-O_Oasis_FenBis_Java_0423_HR.jpg,,,,,,,,,,,,,,,OASIS OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6870-O
6558,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,21.25,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6558_Piper_QuadSpruce_Buck_0419_HR.jpg,,,,,,,,,,,,,,,PIPER COCKTAIL OTTOMAN,,,,,,Photographed in Quad Spruce with Buck finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6558
6554,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,18,22,,51,18,,,,,22,,17.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_FroCha_Plat_1018_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_FroCha_Plat_1018_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6554_Victory_LizGil_OWD_0419_HR.jpg,,,,,,,,,,,,,VICTORY BENCH,,,,,,Photographed in Frolic Champagne with Platinum finish.; Photographed in Lizard Gilt with Oiled Walnut Distressed finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6554
6254,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.25,24.5,23.75,,50.25,24.5,,,,,23.75,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_1-38-00_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_1-38-00_PM_2_HR.jpg,,,,,,,,,,,,,,PERON BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6254
6498-60,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,20,19,,60,20,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6498-60_Newbury_EveChe_Espresso_1018_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6498-60_Newbury_EveChe_Espresso_1018_SO_HR.jpg,,,,,,,,,,,,,,NEWBURY THREE SEAT BENCH,,,,,,Photographed in Everglades Chestnut with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6498-60
6498-21-L,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,19,,21,20,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6498-21-L_Newbury_RapEsp_Espresso_HR.jpg,,,,,,,,,,,,,,,NEWBURY BENCH W/LACING,,,,,,Photographed in Raptor Espresso with Espresso finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6498-21-L
6704,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,18,19,,,,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6704_Norris_AbiWal_Carmel_0423_HR.jpg,,,,,,,,,,,,,,,NORRIS BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6704
6337,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,19.25,,,,,,,,,,19.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-35-58_PM_1_HR.jpg,,,,,,,,,,,,,,,NEWELL RECTANGULAR COCKTAIL OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6337
6850,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,30.5,17.5,,,,,,,,,,17.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6850_Yukon_SonEsp_HydParMocBur_Espresso_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6850_Yukon_SonEsp_HydParMocBur_Espresso_0423_TOP_HR.jpg,,,,,,,,,,,,,,YUKON COCKTAIL OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6850
43,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,30.5,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/043_Plantation_BO_PR_32502.jpg,,,,,,,,,,,,,,,PLANTATION TUFTED BENCH,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=043
6498-21,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,19,,21,20,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6498-21_Newbury_HydParEarBur_Denmark_1018_HR.jpg,,,,,,,,,,,,,,,NEWBURY BENCH,,,,,,Photographed in Hyde Park Earth Burnished with Denmark finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6498-21
6304-CH,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,20.25,21,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6304-CH_McKee_FineryGraphite_1021_HR.jpg,,,,,,,,,,,,,,,MCKEE CHANNEL QUILTED BENCH,,,,,,Photographed in Finery Graphite.  Metal base.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6304-CH
6932,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,19,,,,,,,,,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6932_RioGrande_CedaForkVint_SonEsp_MHS_1024_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6932_RioGrande_CedaForkVint_SonEsp_MHS_1024_SO_HR.jpg,,,,,,,,,,,,,,RIO GRANDE COCKTAIL OTTOMAN,,,,,,Inspired by the Rio Grande River that runs through much of the South West. The belting that runs across the top is a call back to the river running through the countryside.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6932
038-NB,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,18.5,,22,22,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/038-NB_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/038-nb.jpg,,,,,,,,,,,,,,MARGO OTTOMAN NO BORDER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=038-NB
