Tournament,Season,Round,Date,StartTime,MatchID,MatchCustomID,MatchStatus,HomeTeamName,HomeTeamNameCode,HomeTeamID,AwayTeamName,AwayTeamNameCode,AwayTeamID,HomeScoreFT,AwayScoreFT
Kenyan Premier League,19/20,28,2024-09-30,15:48,8267543,IDFsHufb,Canceled,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,19/20,28,2024-09-30,15:48,8267538,gLdbsHvYb,Canceled,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267554,IDFszufb,Canceled,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267544,BufbsHvYb,Canceled,Kariobangi Sharks,KAR,246032,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267529,exKbsnwCc,Canceled,Kisumu All Stars FC,KAS,318563,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267532,IvYbsOYcc,Canceled,Nzoia United,NZO,246033,Muhoroni Youth FC,MUH,257439,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267541,NufbsPufb,Canceled,Sony Sugar,SSU,138490,Sofapaka,SOF,138488,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267540,YufbsfxKb,Canceled,Ulinzi Stars,ULS,138498,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267533,gLdbsHufb,Canceled,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267523,DufbsWufb,Canceled,Tusker,TUS,138496,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,19/20,29,2024-09-30,15:48,8267534,avfbsnTid,Canceled,Zoo F.C.,ZFC,397163,Western Stima FC,WST,138500,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267526,HufbsOYcc,Canceled,Muhoroni Youth FC,MUH,257439,Mathare United,MAU,138482,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267525,zufbsYufb,Canceled,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267522,BufbsIvYb,Canceled,Chemelil Sugar,CSU,138476,Nzoia United,NZO,246033,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267524,IDFsavfb,Canceled,Western Stima FC,WST,138500,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267521,DufbsPufb,Postponed,Kenya Commercial Bank,KCB,138478,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267589,NufbsWufb,Canceled,Sofapaka,SOF,138488,Tusker,TUS,138496,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267567,exKbsnTid,Canceled,Kakamega Homeboyz,KAH,213604,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267586,fxKbsHvYb,Canceled,Posta Rangers,PRA,213605,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,19/20,30,2024-09-30,15:48,8267570,gLdbsnwCc,Canceled,Gor Mahia FC,GOR,134306,Kisumu All Stars FC,KAS,318563,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267568,NufbsnwCc,Canceled,Kisumu All Stars FC,KAS,318563,Sofapaka,SOF,138488,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267566,Hufbsavfb,Canceled,Mathare United,MAU,138482,Western Stima FC,WST,138500,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267562,DufbsOYcc,Canceled,Muhoroni Youth FC,MUH,257439,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267581,zufbsIvYb,Canceled,Nzoia United,NZO,246033,Bandari FC,BAN,138474,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267564,gLdbsPufb,Canceled,Sony Sugar,SSU,138490,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267557,BufbsYufb,Canceled,Ulinzi Stars,ULS,138498,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267559,IDFsexKb,Canceled,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267556,WufbsfxKb,Canceled,Tusker,TUS,138496,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,19/20,31,2024-09-30,15:48,8267548,HvYbsnTid,Canceled,Zoo F.C.,ZFC,397163,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267549,NufbsfxKb,Canceled,Posta Rangers,PRA,213605,Sofapaka,SOF,138488,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267555,zufbsnwCc,Canceled,Bandari FC,BAN,138474,Kisumu All Stars FC,KAS,318563,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267553,BufbsPufb,Canceled,Chemelil Sugar,CSU,138476,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267421,IDFsHvYb,Canceled,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267425,DufbsYufb,Canceled,Kenya Commercial Bank,KCB,138478,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267433,WufbsnTid,Canceled,Tusker,TUS,138496,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267429,avfbsIvYb,Canceled,Western Stima FC,WST,138500,Nzoia United,NZO,246033,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267419,HufbsexKb,Canceled,Kakamega Homeboyz,KAH,213604,Mathare United,MAU,138482,-,-
Kenyan Premier League,19/20,32,2024-09-30,15:48,8267420,gLdbsOYcc,Canceled,Gor Mahia FC,GOR,134306,Muhoroni Youth FC,MUH,257439,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267607,HvYbsIvYb,Canceled,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267598,Nufbsavfb,Canceled,Sofapaka,SOF,138488,Western Stima FC,WST,138500,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267600,zufbsOYcc,Canceled,Muhoroni Youth FC,MUH,257439,Bandari FC,BAN,138474,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267592,exKbsfxKb,Canceled,Kakamega Homeboyz,KAH,213604,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267601,DufbsnwCc,Canceled,Kisumu All Stars FC,KAS,318563,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267599,HufbsWufb,Canceled,Mathare United,MAU,138482,Tusker,TUS,138496,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267590,PufbsYufb,Canceled,Sony Sugar,SSU,138490,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267587,IDFsnTid,Canceled,Zoo F.C.,ZFC,397163,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,19/20,33,2024-09-30,15:48,8267591,gLdbsBufb,Canceled,Gor Mahia FC,GOR,134306,Chemelil Sugar,CSU,138476,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267595,IDFsPufb,Canceled,AFC Leopards SC,LDS,76433,Sony Sugar,SSU,138490,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267611,zufbsNufb,Canceled,Bandari FC,BAN,138474,Sofapaka,SOF,138488,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267612,BufbsOYcc,Canceled,Chemelil Sugar,CSU,138476,Muhoroni Youth FC,MUH,257439,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267605,DufbsHufb,Canceled,Kenya Commercial Bank,KCB,138478,Mathare United,MAU,138482,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267610,IvYbsnwCc,Canceled,Nzoia United,NZO,246033,Kisumu All Stars FC,KAS,318563,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267609,fxKbsnTid,Canceled,Posta Rangers,PRA,213605,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267604,gLdbsWufb,Canceled,Tusker,TUS,138496,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267603,YufbsHvYb,Canceled,Ulinzi Stars,ULS,138498,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,19/20,34,2024-09-30,15:48,8267602,avfbsexKb,Canceled,Western Stima FC,WST,138500,Kakamega Homeboyz,KAH,213604,-,-
