tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,22/23,14,11032849,exKbsfxKb,Finished,Kakamega Homeboyz,KAH,213604,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,22/23,14,11032850,NufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Sofapaka,SOF,138488,0,0
Kenyan Premier League,22/23,14,11032841,WufbsHvYb,Finished,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,22/23,14,11032851,zufbspqzc,Finished,FC Talanta,TAL,310815,Bandari FC,BAN,138474,0,0
Kenyan Premier League,22/23,14,11032826,KzdcseNqc,Finished,Bidco United,BID,258735,Kenya Police,KEN,291904,0,0
Kenyan Premier League,22/23,14,11032829,IDFsIvYb,Finished,Nzoia United,NZO,246033,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,22/23,14,11033606,YufbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,22/23,15,11047013,HvYbsIvYb,Finished,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,1,1
Kenyan Premier League,22/23,15,11036322,LufbseNqc,Finished,Nairobi City Stars FC,NCS,138486,Kenya Police,KEN,291904,1,1
Kenyan Premier League,22/23,15,11047025,zufbsexKb,Finished,Bandari FC,BAN,138474,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,22/23,15,11047014,gLdbsWufb,Finished,Gor Mahia FC,GOR,134306,Tusker,TUS,138496,2,2
Kenyan Premier League,22/23,15,11047012,HufbsVlIc,Finished,Mathare United,MAU,138482,Vihiga Bullets FC,VIH,333095,1,1
Kenyan Premier League,22/23,15,11047016,YufbsKzdc,Finished,Ulinzi Stars,ULS,138498,Bidco United,BID,258735,1,1
Kenyan Premier League,22/23,15,11047020,DufbsNufb,Finished,Sofapaka,SOF,138488,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,22/23,15,11036321,IDFspqzc,Finished,FC Talanta,TAL,310815,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,22/23,15,11036320,fxKbsOYcc,Finished,Posta Rangers,PRA,213605,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,22/23,16,11061530,LufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,22/23,16,11061531,eNqcspqzc,Finished,Kenya Police,KEN,291904,FC Talanta,TAL,310815,1,1
Kenyan Premier League,22/23,16,11061532,zufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Bandari FC,BAN,138474,2,2
Kenyan Premier League,22/23,16,11061528,fxKbsIvYb,Finished,Nzoia United,NZO,246033,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,22/23,16,11061527,HufbsWufb,Finished,Tusker,TUS,138496,Mathare United,MAU,138482,2,2
Kenyan Premier League,22/23,16,11061534,gLdbsYufb,Finished,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,22/23,16,11061529,IDFsHvYb,Finished,AFC Leopards SC,LDS,76433,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,22/23,16,11061533,NufbsKzdc,Finished,Bidco United,BID,258735,Sofapaka,SOF,138488,2,2
Kenyan Premier League,22/23,16,11063449,DufbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,22/23,17,10706603,Nufbspqzc,Finished,Sofapaka,SOF,138488,FC Talanta,TAL,310815,1,1
Kenyan Premier League,22/23,17,10963533,WufbsVlIc,Finished,Tusker,TUS,138496,Vihiga Bullets FC,VIH,333095,2,2
Kenyan Premier League,22/23,17,10963534,HufbsYufb,Finished,Ulinzi Stars,ULS,138498,Mathare United,MAU,138482,3,3
Kenyan Premier League,22/23,17,11082228,NufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,2,2
Kenyan Premier League,22/23,17,11082221,LufbsYufb,Finished,Nairobi City Stars FC,NCS,138486,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,22/23,17,11082227,zufbsKzdc,Finished,Bandari FC,BAN,138474,Bidco United,BID,258735,2,2
Kenyan Premier League,22/23,17,11082232,gLdbseNqc,Finished,Gor Mahia FC,GOR,134306,Kenya Police,KEN,291904,2,2
Kenyan Premier League,22/23,17,11082226,exKbsVlIc,Finished,Kakamega Homeboyz,KAH,213604,Vihiga Bullets FC,VIH,333095,1,1
Kenyan Premier League,22/23,17,11082219,HufbsOYcc,Finished,Mathare United,MAU,138482,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,22/23,17,11082220,IvYbspqzc,Finished,FC Talanta,TAL,310815,Nzoia United,NZO,246033,0,0
Kenyan Premier League,22/23,17,11082229,IDFsDufb,Finished,Kenya Commercial Bank,KCB,138478,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,22/23,17,11082223,WufbsfxKb,Finished,Posta Rangers,PRA,213605,Tusker,TUS,138496,0,0
Kenyan Premier League,22/23,18,11082231,pqzcsVlIc,Finished,FC Talanta,TAL,310815,Vihiga Bullets FC,VIH,333095,2,2
Kenyan Premier League,22/23,18,11082224,gLdbsHufb,Finished,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,2,2
Kenyan Premier League,22/23,18,11082230,HvYbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,22/23,18,11106993,LufbsKzdc,Finished,Bidco United,BID,258735,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,22/23,18,11106988,HufbsNufb,Finished,Sofapaka,SOF,138488,Mathare United,MAU,138482,1,1
Kenyan Premier League,22/23,18,11106991,HvYbseNqc,Finished,Kenya Police,KEN,291904,Kariobangi Sharks,KAR,246032,3,3
Kenyan Premier League,22/23,18,11106987,gLdbsIvYb,Finished,Nzoia United,NZO,246033,Gor Mahia FC,GOR,134306,2,2
Kenyan Premier League,22/23,18,11106990,YufbsexKb,Finished,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,22/23,18,11108498,fxKbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,22/23,18,11106992,Dufbspqzc,Finished,Kenya Commercial Bank,KCB,138478,FC Talanta,TAL,310815,1,1
Kenyan Premier League,22/23,18,11106989,IDFsOYcc,Finished,AFC Leopards SC,LDS,76433,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,22/23,19,10706580,exKbsHvYb,Finished,Kakamega Homeboyz,KAH,213604,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,22/23,19,11120333,LufbsNufb,Finished,Nairobi City Stars FC,NCS,138486,Sofapaka,SOF,138488,1,1
Kenyan Premier League,22/23,19,11120335,YufbsfxKb,Finished,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,22/23,19,11120338,zufbsIvYb,Finished,Bandari FC,BAN,138474,Nzoia United,NZO,246033,1,1
Kenyan Premier League,22/23,19,11120331,gLdbsKzdc,Finished,Gor Mahia FC,GOR,134306,Bidco United,BID,258735,1,1
Kenyan Premier League,22/23,19,11120334,exKbseNqc,Finished,Kakamega Homeboyz,KAH,213604,Kenya Police,KEN,291904,0,0
Kenyan Premier League,22/23,19,11120336,IDFsHufb,Finished,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,22/23,19,11120337,OYccsVlIc,Finished,Muhoroni Youth FC,MUH,257439,Vihiga Bullets FC,VIH,333095,0,0
Kenyan Premier League,22/23,19,11120332,DufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,22/23,20,11130116,Kzdcspqzc,Finished,Bidco United,BID,258735,FC Talanta,TAL,310815,0,0
Kenyan Premier League,22/23,20,11130113,zufbsHufb,Finished,Mathare United,MAU,138482,Bandari FC,BAN,138474,0,0
Kenyan Premier League,22/23,20,11130115,LufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Nairobi City Stars FC,NCS,138486,1,1
Kenyan Premier League,22/23,20,11130112,IvYbseNqc,Finished,Nzoia United,NZO,246033,Kenya Police,KEN,291904,2,2
Kenyan Premier League,22/23,20,11130114,IDFsfxKb,Finished,Posta Rangers,PRA,213605,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,22/23,20,11130117,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,2,2
Kenyan Premier League,22/23,20,11132171,HvYbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,22/23,20,11130120,NufbsexKb,Finished,Sofapaka,SOF,138488,Kakamega Homeboyz,KAH,213604,3,3
Kenyan Premier League,22/23,20,11135010,gLdbsDufb,Finished,Kenya Commercial Bank,KCB,138478,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,22/23,21,11150478,YufbsIvYb,Finished,Nzoia United,NZO,246033,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,22/23,21,11150462,fxKbspqzc,Finished,FC Talanta,TAL,310815,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,22/23,21,11150463,HvYbsOYcc,Finished,Kariobangi Sharks,KAR,246032,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,22/23,21,11150466,DufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,22/23,21,11150479,IDFszufb,Finished,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,1,1
Kenyan Premier League,22/23,21,11150480,gLdbsVlIc,Finished,Gor Mahia FC,GOR,134306,Vihiga Bullets FC,VIH,333095,5,5
Kenyan Premier League,22/23,21,11150470,HufbsLufb,Finished,Nairobi City Stars FC,NCS,138486,Mathare United,MAU,138482,3,3
Kenyan Premier League,22/23,21,11150474,WufbsKzdc,Finished,Tusker,TUS,138496,Bidco United,BID,258735,3,3
Kenyan Premier League,22/23,22,10706538,WufbseNqc,Finished,Kenya Police,KEN,291904,Tusker,TUS,138496,3,3
Kenyan Premier League,22/23,22,11150807,HvYbsKzdc,Finished,Bidco United,BID,258735,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,22/23,22,11150464,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,22/23,22,11150809,OYccseNqc,Finished,Muhoroni Youth FC,MUH,257439,Kenya Police,KEN,291904,0,0
Kenyan Premier League,22/23,22,11150814,IDFsWufb,Finished,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,0,0
Kenyan Premier League,22/23,22,11150811,zufbsYufb,Finished,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,5,5
Kenyan Premier League,22/23,22,11150810,gLdbsNufb,Finished,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,22/23,22,11152042,IvYbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Nzoia United,NZO,246033,0,0
Kenyan Premier League,22/23,22,11150813,DufbsLufb,Finished,Kenya Commercial Bank,KCB,138478,Nairobi City Stars FC,NCS,138486,1,1
Kenyan Premier League,22/23,22,11150808,Hufbspqzc,Finished,Mathare United,MAU,138482,FC Talanta,TAL,310815,3,3
Kenyan Premier League,22/23,23,11197084,OYccspqzc,Finished,FC Talanta,TAL,310815,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,22/23,23,11198083,HufbsVlIc,Finished,Vihiga Bullets FC,VIH,333095,Mathare United,MAU,138482,1,1
Kenyan Premier League,22/23,23,11197090,gLdbsHvYb,Finished,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,22/23,23,11197082,IDFseNqc,Finished,Kenya Police,KEN,291904,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,22/23,23,11197080,LufbsfxKb,Finished,Nairobi City Stars FC,NCS,138486,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,22/23,23,11197081,IvYbsKzdc,Finished,Nzoia United,NZO,246033,Bidco United,BID,258735,0,0
Kenyan Premier League,22/23,23,11197086,DufbsYufb,Finished,Ulinzi Stars,ULS,138498,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,22/23,23,11197079,zufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,0,0
Kenyan Premier League,22/23,23,11197091,NufbsWufb,Finished,Tusker,TUS,138496,Sofapaka,SOF,138488,2,2
Kenyan Premier League,22/23,24,11203329,exKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,22/23,24,11203326,fxKbsKzdc,Finished,Posta Rangers,PRA,213605,Bidco United,BID,258735,1,1
Kenyan Premier League,22/23,24,11203325,gLdbszufb,Finished,Bandari FC,BAN,138474,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,22/23,24,11203327,IvYbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Nzoia United,NZO,246033,0,0
Kenyan Premier League,22/23,24,11203328,LufbseNqc,Finished,Kenya Police,KEN,291904,Nairobi City Stars FC,NCS,138486,4,4
Kenyan Premier League,22/23,24,11203333,HufbsWufb,Finished,Mathare United,MAU,138482,Tusker,TUS,138496,0,0
