tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,2016,1,6990983,PufbsYufb,Ended,Ulinzi Stars,ULS,138498,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2016,1,7000345,avfbsexKb,Ended,Kakamega Homeboyz,KAH,213604,Western Stima FC,WST,138500,2,1
Kenyan Premier League,2016,1,6990984,FufbsNufb,Ended,Sofapaka,SOF,138488,Kenya Rev. Authority,KAU,138480,3,1
Kenyan Premier League,2016,1,6990981,RufbsWufb,Ended,Thika United,TUN,138492,Tusker,TUS,138496,1,2
Kenyan Premier League,2016,1,7000346,JufbsfxKb,Ended,Posta Rangers,PRA,213605,Muhoroni Youth FC,MUY,138484,2,0
Kenyan Premier League,2016,1,6990982,IDFsHufb,Ended,AFC Leopards SC,LDS,76433,Mathare United,MAU,138482,1,1
Kenyan Premier League,2016,1,6990986,gLdbsBufb,Ended,Chemelil Sugar,CSU,138476,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2016,1,6990985,zufbsLufb,Ended,Nairobi City Stars FC,NCS,138486,Bandari FC,BAN,138474,2,2
